BGreg_val Voltage stddev
0 0.996748 0.0012306
1 0.983359 1.77636e-15
2 0.970579 0.000318707
3 0.957734 8.88178e-16
4 0.942103 0.00104089
5 0.925607 0.000546412
6 0.906997 0.00117429
7 0.888995 0.00159643
8 0.869456 0.00158999
9 0.850237 0.00158999
10 0.831083 0.00165945
11 0.812825 0.00260696
12 0.794567 0.0023018
13 0.775605 0.00260302
14 0.758276 0.00255669
15 0.737039 0.00302182
16 0.718653 0.00266149
