BGreg_val Voltage stddev
0 1.42853 0.0041015
1 1.41677 0.00238391
2 1.39775 0.00154648
3 1.37789 0.0012032
4 1.35492 1.55431e-15
5 1.33071 0.00158999
6 1.30434 0.00130466
7 1.27805 8.88178e-16
8 1.25239 0.000318707
9 1.22433 0.00134798
10 1.19746 0.00141228
11 1.17116 0.00173413
12 1.14419 0.00261384
13 1.11767 0.00268967
14 1.09063 0.00183978
15 1.06366 0.000817268
16 1.03624 0.00160124
