BGreg_val Voltage stddev
0 1.42747 0.00577229
1 1.4227 0.0036723
2 1.41008 0.002055
3 1.39169 0.00160028
4 1.37094 2.44249e-15
5 1.34592 0.00125659
6 1.32001 0.000960937
7 1.29406 1.55431e-15
8 1.26751 0.00145346
9 1.23964 0.00172464
10 1.21197 0.00210799
11 1.18522 0.0025617
12 1.15841 0.00177622
13 1.13157 0.00142206
14 1.10405 0.00156134
15 1.07555 0.00132688
16 1.04838 0.00146786
