InputVoltage BandgapControl RampGain ADCvalue
0 0 0 22
0.0104102 0 0 27
0.0200195 0 0 33
0.0304297 0 0 39
0.0400391 0 0 44
0.0504492 0 0 50
0.0600586 0 0 56
0.0704687 0 0 62
0.0800781 0 0 64
0.0904883 0 0 74
0.100098 0 0 76
0.110508 0 0 86
0.120117 0 0 92
0.130527 0 0 98
0.140137 0 0 104
0.150547 0 0 110
0.160156 0 0 116
0.170566 0 0 122
0.180176 0 0 128
0.190586 0 0 134
0.200195 0 0 140
0.210605 0 0 146
0.220215 0 0 152
0.230625 0 0 158
0.240234 0 0 164
0.250645 0 0 170
0.260254 0 0 176
0.270664 0 0 182
0.280273 0 0 188
0.290684 0 0 194
0.300293 0 0 200
0.310703 0 0 207
0.320312 0 0 212
0.330723 0 0 218
0.340332 0 0 224
0.350742 0 0 230
0.360352 0 0 235
0.370762 0 0 241
0.380371 0 0 247
0.390781 0 0 253
0.400391 0 0 258
0.410801 0 0 265
0.42041 0 0 270
0.43002 0 0 276
0.44043 0 0 282
0.450039 0 0 284
0.460449 0 0 293
0.470059 0 0 299
0.480469 0 0 305
0.490078 0 0 311
0.500488 0 0 317
0.510098 0 0 323
0.520508 0 0 329
0.530117 0 0 335
0.540527 0 0 341
0.550137 0 0 347
0.560547 0 0 353
0.570156 0 0 359
0.580566 0 0 365
0.590176 0 0 370
0.600586 0 0 377
0.610195 0 0 382
0.620605 0 0 389
0.630215 0 0 395
0.640625 0 0 401
0.650234 0 0 407
0.660645 0 0 413
0.670254 0 0 419
0.680664 0 0 425
0.690273 0 0 431
0.700684 0 0 437
0.710293 0 0 443
0.720703 0 0 449
0.730312 0 0 455
0.740723 0 0 461
0.750332 0 0 467
0.760742 0 0 473
0.770352 0 0 479
0.780762 0 0 485
0.790371 0 0 490
0.800781 0 0 497
0.810391 0 0 503
0.820801 0 0 509
0.83041 0 0 515
0.84002 0 0 521
0.85043 0 0 527
0.860039 0 0 533
0.870449 0 0 539
0.880059 0 0 545
0.890469 0 0 551
0.900078 0 0 557
0.910488 0 0 563
0.920098 0 0 569
0.930508 0 0 575
0.940117 0 0 580
0.950527 0 0 587
0.960137 0 0 592
0.970547 0 0 599
0.980156 0 0 604
0.990566 0 0 610
1.00018 0 0 616
1.01059 0 0 622
1.0202 0 0 628
1.03061 0 0 634
1.04021 0 0 640
1.05062 0 0 646
1.06023 0 0 652
1.07064 0 0 658
1.08025 0 0 664
1.09066 0 0 670
1.10027 0 0 676
1.11068 0 0 682
1.12029 0 0 688
1.1307 0 0 694
1.14031 0 0 700
1.15072 0 0 706
1.16033 0 0 712
1.17074 0 0 719
1.18035 0 0 724
1.19076 0 0 730
0 0 1 45
0.0104102 0 1 59
0.0200195 0 1 71
0.0304297 0 1 85
0.0400391 0 1 97
0.0504492 0 1 111
0.0600586 0 1 124
0.0704687 0 1 138
0.0800781 0 1 151
0.0904883 0 1 165
0.100098 0 1 178
0.110508 0 1 193
0.120117 0 1 206
0.130527 0 1 220
0.140137 0 1 233
0.150547 0 1 244
0.160156 0 1 261
0.170566 0 1 275
0.180176 0 1 288
0.190586 0 1 303
0.200195 0 1 316
0.210605 0 1 331
0.220215 0 1 345
0.230625 0 1 359
0.240234 0 1 372
0.250645 0 1 386
0.260254 0 1 396
0.270664 0 1 414
0.280273 0 1 427
0.290684 0 1 442
0.300293 0 1 455
0.310703 0 1 470
0.320312 0 1 483
0.330723 0 1 497
0.340332 0 1 510
0.350742 0 1 524
0.360352 0 1 537
0.370762 0 1 550
0.380371 0 1 563
0.390781 0 1 577
0.400391 0 1 590
0.410801 0 1 604
0.42041 0 1 617
0.43002 0 1 630
0.44043 0 1 640
0.450039 0 1 657
0.460449 0 1 670
0.470059 0 1 680
0.480469 0 1 698
0.490078 0 1 711
0.500488 0 1 724
0.510098 0 1 738
0.520508 0 1 752
0.530117 0 1 766
0.540527 0 1 780
0.550137 0 1 793
0.560547 0 1 808
0.570156 0 1 821
0.580566 0 1 835
0.590176 0 1 848
0.600586 0 1 863
0.610195 0 1 872
0.620605 0 1 891
0.630215 0 1 904
0.640625 0 1 918
0.650234 0 1 935
0.660645 0 1 946
0.670254 0 1 959
0.680664 0 1 973
0.690273 0 1 987
0.700684 0 1 1001
0.710293 0 1 1014
0.720703 0 1 1014
0.730312 0 1 1014
0.740723 0 1 1014
0.750332 0 1 1014
0.760742 0 1 1014
0.770352 0 1 1014
