BGreg_val Voltage stddev
0 1.43532 0.00433311
1 1.42661 0.00255368
2 1.40877 0.00125659
3 1.38734 0.00104089
4 1.36713 0.0245481
5 1.33891 2.22045e-15
6 1.31238 0.0014382
7 1.28445 8.88178e-16
8 1.25844 0.00104089
9 1.23 1.11022e-15
10 1.20428 0.000546412
11 1.17654 0.00148142
12 1.14992 1.11022e-15
13 1.1234 0.0014382
14 1.09547 1.77636e-15
15 1.06677 0.000627682
16 1.0405 0.00117429
