BGreg_val Voltage stddev
0 0.710677 0.00107722
1 0.704623 0.000448437
2 0.695078 1.11022e-16
3 0.68438 0.00151735
4 0.665481 0.0533859
5 0.658242 0.00160156
6 0.644373 0.0012032
7 0.63124 0.000817268
8 0.617723 0.00114374
9 0.604302 0.00203695
10 0.590848 0.00189066
11 0.578388 0.00218447
12 0.564198 0.00217341
13 0.551514 0.00145944
14 0.538381 0.00200956
15 0.523711 0.00160156
16 0.510194 0.0014382
