BGreg_val Voltage stddev
0 0.483736 0.0465501
1 0.476241 0.0457203
2 0.471404 0.0507734
3 0.457759 0.0482772
4 0.461506 0.0565144
5 0.439373 0.0486813
6 0.435433 0.0493839
7 0.405676 0.0420071
8 0.390012 0.0259596
9 0.381396 0.0369798
10 0.375342 0.0430636
11 0.357309 0.0413473
12 0.346738 0.0399952
13 0.339499 0.044475
14 0.323227 0.0411925
15 0.302151 0.0345227
16 0.292541 0.0371812
