BGreg_val Voltage stddev
0 1.05866 0.00334401
1 1.05178 0.00374971
2 1.0463 0.00265589
3 1.0405 0.00319414
4 1.03374 0.00278709
5 1.02497 0.00246016
6 1.01907 0.00318304
7 1.01126 0.0026912
8 1.00264 0.00293501
9 0.994282 0.00268356
10 0.986595 0.00358106
11 0.978427 0.00321655
12 0.970835 0.00333171
13 0.963244 0.0040283
14 0.955524 0.00409437
15 0.946812 0.00422752
16 0.939893 0.00400724
