BGreg_val Voltage stddev
0 0.694053 0.0034463
1 0.692836 0.0025424
2 0.687295 0.00158579
3 0.678646 0.00107722
4 0.666346 0.000546412
5 0.653822 0.00104089
6 0.640817 0.0007607
7 0.627524 0.000916676
8 0.615 5.55112e-16
9 0.602155 0.000318707
10 0.583673 0.0567298
11 0.574641 0.0015692
12 0.562277 0.00165945
13 0.548823 0.00151735
14 0.535434 0.00509931
15 0.52118 0.00145346
16 0.508368 0.00145346
