Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0452767 3.48244e-05
VCC_H_1.500000_VDD_Reset 1.422 0.0007607
VCC_H_1.500000_current_1V5_Run 0.0299067 0.00320696
VCC_H_1.500000_VDD_Run 1.20104 0.000627682
VCC_H_1.500000_VDD_2_R 498.1 0.3
VCC_H_1.500000_VDD_2_L 515.1 0.3
VCC_H_1.500000_DVDD_2 636 0
VCC_H_1.500000_BG 538 0
VCC_H_1.500000_Temp 556 0
VCC_H_1.500000_VDD_H_4 309 0
VCC_H_1.500000_OTA_R 700.1 0.3
VCC_H_1.500000_OTA_L 725.3 0.458258
VCC_H_2.000000_current_1V5_Reset 0.0451797 0.00184463
VCC_H_2.000000_VDD_Reset 1.422 0.0007607
VCC_H_2.000000_current_1V5_Run 0.030245 0.00369437
VCC_H_2.000000_VDD_Run 1.20117 0
VCC_H_2.000000_VDD_2_R 497.2 0.4
VCC_H_2.000000_VDD_2_L 513.8 0.4
VCC_H_2.000000_DVDD_2 635.1 0.3
VCC_H_2.000000_BG 537.1 0.3
VCC_H_2.000000_Temp 554.9 0.3
VCC_H_2.000000_VDD_H_4 402 0
VCC_H_2.000000_OTA_R 699.6 0.489898
VCC_H_2.000000_OTA_L 724.3 0.640312
VCC_H_2.500000_current_1V5_Reset 0.0451622 0.00250735
VCC_H_2.500000_VDD_Reset 1.4219 0.000916676
VCC_H_2.500000_current_1V5_Run 0.0295634 0.00323663
VCC_H_2.500000_VDD_Run 1.20031 0.00142206
VCC_H_2.500000_VDD_2_R 496.5 0.5
VCC_H_2.500000_VDD_2_L 513 0
VCC_H_2.500000_DVDD_2 635 0
VCC_H_2.500000_BG 537 0
VCC_H_2.500000_Temp 554.5 0.5
VCC_H_2.500000_VDD_H_4 497 0
VCC_H_2.500000_OTA_R 699.3 0.458258
VCC_H_2.500000_OTA_L 723.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0453314 0.00188099
VCC_H_3.000000_VDD_Reset 1.42164 0.0012032
VCC_H_3.000000_current_1V5_Run 0.0296107 0.00322927
VCC_H_3.000000_VDD_Run 1.20056 0.00125659
VCC_H_3.000000_VDD_2_R 496.4 0.489898
VCC_H_3.000000_VDD_2_L 512.9 0.3
VCC_H_3.000000_DVDD_2 635 0
VCC_H_3.000000_BG 536.9 0.3
VCC_H_3.000000_Temp 554.6 0.489898
VCC_H_3.000000_VDD_H_4 591.2 0.4
VCC_H_3.000000_OTA_R 699.5 0.5
VCC_H_3.000000_OTA_L 723.9 0.3
