Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0435877 0.00438073
VCC_H_1.500000_VDD_Reset 1.41873 0.000868986
VCC_H_1.500000_current_1V5_Run 0.0284739 0.0030759
VCC_H_1.500000_VDD_Run 1.19774 0.000817268
VCC_H_1.500000_VDD_2_R 492.1 0.3
VCC_H_1.500000_VDD_2_L 498.8 0.4
VCC_H_1.500000_DVDD_2 619.1 0.3
VCC_H_1.500000_BG 528.8 0.4
VCC_H_1.500000_Temp 539.1 0.3
VCC_H_1.500000_VDD_H_4 307.4 0.489898
VCC_H_1.500000_OTA_R 691.1 0.3
VCC_H_1.500000_OTA_L 708.5 0.5
VCC_H_2.000000_current_1V5_Reset 0.0438713 0.0017354
VCC_H_2.000000_VDD_Reset 1.41879 0.0007607
VCC_H_2.000000_current_1V5_Run 0.0282998 0.00271597
VCC_H_2.000000_VDD_Run 1.19794 0.000318707
VCC_H_2.000000_VDD_2_R 491.2 0.4
VCC_H_2.000000_VDD_2_L 498 0
VCC_H_2.000000_DVDD_2 618.6 0.489898
VCC_H_2.000000_BG 528 0
VCC_H_2.000000_Temp 538.6 0.489898
VCC_H_2.000000_VDD_H_4 399 0
VCC_H_2.000000_OTA_R 690.6 0.489898
VCC_H_2.000000_OTA_L 707.6 0.489898
VCC_H_2.500000_current_1V5_Reset 0.0441051 0.00148445
VCC_H_2.500000_VDD_Reset 1.4186 0.00104089
VCC_H_2.500000_current_1V5_Run 0.0294962 0.00386912
VCC_H_2.500000_VDD_Run 1.19682 0.0015375
VCC_H_2.500000_VDD_2_R 490.7 0.458258
VCC_H_2.500000_VDD_2_L 497 0
VCC_H_2.500000_DVDD_2 617.7 0.458258
VCC_H_2.500000_BG 527.1 0.3
VCC_H_2.500000_Temp 538 0
VCC_H_2.500000_VDD_H_4 491.9 0.3
VCC_H_2.500000_OTA_R 690 0.447214
VCC_H_2.500000_OTA_L 706.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0440877 0.00183132
VCC_H_3.000000_VDD_Reset 1.41847 0.00117429
VCC_H_3.000000_current_1V5_Run 0.0285908 0.00347048
VCC_H_3.000000_VDD_Run 1.19682 0.0015375
VCC_H_3.000000_VDD_2_R 490.2 0.4
VCC_H_3.000000_VDD_2_L 496.9 0.3
VCC_H_3.000000_DVDD_2 618 0
VCC_H_3.000000_BG 516.7 7.18401
VCC_H_3.000000_Temp 538.1 0.3
VCC_H_3.000000_VDD_H_4 583.2 0.4
VCC_H_3.000000_OTA_R 690 0
VCC_H_3.000000_OTA_L 707.4 0.489898
