BGreg_val Voltage stddev
0 0.360159 0.0394604
1 0.364772 0.0334333
2 0.355483 0.0335273
3 0.341357 0.0356491
4 0.335655 0.0346124
5 0.323836 0.0348081
6 0.313778 0.0349564
7 0.302087 0.0310214
8 0.290684 0.0369024
9 0.284438 0.0356915
10 0.293887 0.0342431
11 0.296705 0.0316272
12 0.267685 0.03593
13 0.252919 0.0353678
14 0.234277 0.0311281
15 0.210157 0.0359547
16 0.189849 0.0377775
