BGreg_val Voltage stddev
0 1.41357 0.00325697
1 1.40146 0.00209823
2 1.38375 2.22045e-15
3 1.36453 8.88178e-16
4 1.34528 0.000318707
5 1.32411 0.00155475
6 1.30044 0.000318707
7 1.27472 0.000627682
8 1.24688 0.00142206
9 1.22055 0.00114374
10 1.19345 0.00175997
11 1.17225 0.0441415
12 1.14115 0.00147622
13 1.11488 0.0007607
14 1.08897 0.000546412
15 1.06062 0.00104089
16 1.03461 1.55431e-15
