Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0450055 6.34667e-05
VCC_H_1.500000_VDD_Reset 1.41578 1.11022e-15
VCC_H_1.500000_current_1V5_Run 0.0292724 0.00343681
VCC_H_1.500000_VDD_Run 1.18519 0.000318707
VCC_H_1.500000_VDD_2_R 494.6 0.489898
VCC_H_1.500000_VDD_2_L 487.9 0.3
VCC_H_1.500000_DVDD_2 613.6 0.489898
VCC_H_1.500000_BG 520 0
VCC_H_1.500000_Temp 537.1 0.3
VCC_H_1.500000_VDD_H_4 299.1 0.3
VCC_H_1.500000_OTA_R 699 0
VCC_H_1.500000_OTA_L 696.5 0.5
VCC_H_2.000000_current_1V5_Reset 0.0448364 0.0018814
VCC_H_2.000000_VDD_Reset 1.41578 1.11022e-15
VCC_H_2.000000_current_1V5_Run 0.0291132 0.00339971
VCC_H_2.000000_VDD_Run 1.18564 0.00114374
VCC_H_2.000000_VDD_2_R 493.7 0.458258
VCC_H_2.000000_VDD_2_L 486.9 0.3
VCC_H_2.000000_DVDD_2 612.8 0.4
VCC_H_2.000000_BG 519.4 0.489898
VCC_H_2.000000_Temp 536.4 0.489898
VCC_H_2.000000_VDD_H_4 389.9 0.3
VCC_H_2.000000_OTA_R 698.3 0.458258
VCC_H_2.000000_OTA_L 695.2 0.4
VCC_H_2.500000_current_1V5_Reset 0.045008 0.000905666
VCC_H_2.500000_VDD_Reset 1.41578 1.11022e-15
VCC_H_2.500000_current_1V5_Run 0.0292624 0.00353578
VCC_H_2.500000_VDD_Run 1.18615 0.00148142
VCC_H_2.500000_VDD_2_R 493.2 0.4
VCC_H_2.500000_VDD_2_L 486.4 0.489898
VCC_H_2.500000_DVDD_2 612.1 0.3
VCC_H_2.500000_BG 519.1 0.3
VCC_H_2.500000_Temp 536.5 0.5
VCC_H_2.500000_VDD_H_4 482.2 0.4
VCC_H_2.500000_OTA_R 698.3 0.458258
VCC_H_2.500000_OTA_L 695.2 0.4
VCC_H_3.000000_current_1V5_Reset 0.0450354 0.0019285
VCC_H_3.000000_VDD_Reset 1.41575 0.000318707
VCC_H_3.000000_current_1V5_Run 0.0296007 0.00411401
VCC_H_3.000000_VDD_Run 1.18663 0.00189066
VCC_H_3.000000_VDD_2_R 493 0
VCC_H_3.000000_VDD_2_L 486 0
VCC_H_3.000000_DVDD_2 612.1 0.3
VCC_H_3.000000_BG 519.3 0.458258
VCC_H_3.000000_Temp 536.4 0.489898
VCC_H_3.000000_VDD_H_4 573.6 0.489898
VCC_H_3.000000_OTA_R 698.6 0.489898
VCC_H_3.000000_OTA_L 695 0
