Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0472641 2.47499e-05
VCC_H_1.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_1.500000_current_1V5_Run 0.0310186 0.00340309
VCC_H_1.500000_VDD_Run 1.17555 1.9984e-15
VCC_H_1.500000_VDD_2_R 508.2 0.4
VCC_H_1.500000_VDD_2_L 537.7 0.458258
VCC_H_1.500000_DVDD_2 681.2 0.4
VCC_H_1.500000_BG 569 0
VCC_H_1.500000_Temp 595 0
VCC_H_1.500000_VDD_H_4 319 0
VCC_H_1.500000_OTA_R 713.4 0.489898
VCC_H_1.500000_OTA_L 762.3 0.458258
VCC_H_2.000000_current_1V5_Reset 0.0472418 0.00195124
VCC_H_2.000000_VDD_Reset 1.40937 6.66134e-16
VCC_H_2.000000_current_1V5_Run 0.0315036 0.00360713
VCC_H_2.000000_VDD_Run 1.17558 0.000318707
VCC_H_2.000000_VDD_2_R 507.3 0.458258
VCC_H_2.000000_VDD_2_L 536.8 0.4
VCC_H_2.000000_DVDD_2 680.7 0.458258
VCC_H_2.000000_BG 568.3 0.458258
VCC_H_2.000000_Temp 594.9 0.3
VCC_H_2.000000_VDD_H_4 418 0
VCC_H_2.000000_OTA_R 713 0
VCC_H_2.000000_OTA_L 761.4 0.489898
VCC_H_2.500000_current_1V5_Reset 0.0472766 0.00163675
VCC_H_2.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_2.500000_current_1V5_Run 0.0308967 0.00357143
VCC_H_2.500000_VDD_Run 1.17619 0.0035955
VCC_H_2.500000_VDD_2_R 507.1 0.3
VCC_H_2.500000_VDD_2_L 536.4 0.489898
VCC_H_2.500000_DVDD_2 680.3 0.458258
VCC_H_2.500000_BG 568 0
VCC_H_2.500000_Temp 594.2 0.4
VCC_H_2.500000_VDD_H_4 518.5 0.5
VCC_H_2.500000_OTA_R 713.5 0.5
VCC_H_2.500000_OTA_L 760.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0473089 0.00200474
VCC_H_3.000000_VDD_Reset 1.40937 6.66134e-16
VCC_H_3.000000_current_1V5_Run 0.0308345 0.00421987
VCC_H_3.000000_VDD_Run 1.17696 0.00538506
VCC_H_3.000000_VDD_2_R 507 0
VCC_H_3.000000_VDD_2_L 536 0
VCC_H_3.000000_DVDD_2 680.4 0.489898
VCC_H_3.000000_BG 568.3 0.458258
VCC_H_3.000000_Temp 594.6 0.489898
VCC_H_3.000000_VDD_H_4 616.9 0.3
VCC_H_3.000000_OTA_R 713.7 0.458258
VCC_H_3.000000_OTA_L 761.1 0.3
