Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0445006 7.46237e-05
VCC_H_1.500000_VDD_Reset 1.42536 0.000318707
VCC_H_1.500000_current_1V5_Run 0.0297624 0.00363754
VCC_H_1.500000_VDD_Run 1.21719 1.9984e-15
VCC_H_1.500000_VDD_2_R 526.9 0.3
VCC_H_1.500000_VDD_2_L 535.9 0.3
VCC_H_1.500000_DVDD_2 652.7 0.458258
VCC_H_1.500000_BG 558 0
VCC_H_1.500000_Temp 567.3 0.458258
VCC_H_1.500000_VDD_H_4 324 0
VCC_H_1.500000_OTA_R 731.9 0.3
VCC_H_1.500000_OTA_L 748 0
VCC_H_2.000000_current_1V5_Reset 0.0443563 0.00168299
VCC_H_2.000000_VDD_Reset 1.42533 0.000448437
VCC_H_2.000000_current_1V5_Run 0.029439 0.00339196
VCC_H_2.000000_VDD_Run 1.21719 1.9984e-15
VCC_H_2.000000_VDD_2_R 525.4 0.489898
VCC_H_2.000000_VDD_2_L 534.3 0.458258
VCC_H_2.000000_DVDD_2 651 0
VCC_H_2.000000_BG 556.8 0.4
VCC_H_2.000000_Temp 566.2 0.4
VCC_H_2.000000_VDD_H_4 421.3 0.458258
VCC_H_2.000000_OTA_R 729.9 0.3
VCC_H_2.000000_OTA_L 746.1 0.3
VCC_H_2.500000_current_1V5_Reset 0.0443936 0.00131174
VCC_H_2.500000_VDD_Reset 1.42539 2.66454e-15
VCC_H_2.500000_current_1V5_Run 0.030444 0.00402905
VCC_H_2.500000_VDD_Run 1.21828 0.00164704
VCC_H_2.500000_VDD_2_R 524.1 0.3
VCC_H_2.500000_VDD_2_L 533.1 0.3
VCC_H_2.500000_DVDD_2 650 0
VCC_H_2.500000_BG 555.9 0.3
VCC_H_2.500000_Temp 565.2 0.4
VCC_H_2.500000_VDD_H_4 519.8 0.4
VCC_H_2.500000_OTA_R 728.6 0.489898
VCC_H_2.500000_OTA_L 744.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0444483 0.000767246
VCC_H_3.000000_VDD_Reset 1.42523 0.000698105
VCC_H_3.000000_current_1V5_Run 0.0295734 0.00353234
VCC_H_3.000000_VDD_Run 1.21796 0.00170218
VCC_H_3.000000_VDD_2_R 523.3 0.458258
VCC_H_3.000000_VDD_2_L 533 0
VCC_H_3.000000_DVDD_2 649.7 0.458258
VCC_H_3.000000_BG 555.7 0.458258
VCC_H_3.000000_Temp 565.1 0.3
VCC_H_3.000000_VDD_H_4 616.4 0.489898
VCC_H_3.000000_OTA_R 728.1 0.538516
VCC_H_3.000000_OTA_L 744.8 0.4
