Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0482666 0.00485097
VCC_H_1.500000_VDD_Reset 1.4153 0.00114374
VCC_H_1.500000_current_1V5_Run 0.0312972 0.00181648
VCC_H_1.500000_VDD_Run 1.17945 0.00132688
VCC_H_1.500000_VDD_2_R 532.9 0.3
VCC_H_1.500000_VDD_2_L 501.8 0.4
VCC_H_1.500000_DVDD_2 635 0
VCC_H_1.500000_BG 531.9 0.3
VCC_H_1.500000_Temp 546 0
VCC_H_1.500000_VDD_H_4 337.3 0.458258
VCC_H_1.500000_OTA_R 755 0
VCC_H_1.500000_OTA_L 709.7 0.458258
VCC_H_2.000000_current_1V5_Reset 0.0488064 0.00180621
VCC_H_2.000000_VDD_Reset 1.41517 0.00125659
VCC_H_2.000000_current_1V5_Run 0.0318494 0.00214035
VCC_H_2.000000_VDD_Run 1.17926 0.00117429
VCC_H_2.000000_VDD_2_R 531.7 0.458258
VCC_H_2.000000_VDD_2_L 500.8 0.4
VCC_H_2.000000_DVDD_2 634.4 0.489898
VCC_H_2.000000_BG 531 0
VCC_H_2.000000_Temp 545 0
VCC_H_2.000000_VDD_H_4 439 0
VCC_H_2.000000_OTA_R 753.8 0.4
VCC_H_2.000000_OTA_L 708.9 0.3
VCC_H_2.500000_current_1V5_Reset 0.0488362 0.00165824
VCC_H_2.500000_VDD_Reset 1.41552 0.000868986
VCC_H_2.500000_current_1V5_Run 0.0323867 0.00233741
VCC_H_2.500000_VDD_Run 1.18029 0.00160028
VCC_H_2.500000_VDD_2_R 530.5 0.5
VCC_H_2.500000_VDD_2_L 499.7 0.458258
VCC_H_2.500000_DVDD_2 633.8 0.4
VCC_H_2.500000_BG 530.5 0.5
VCC_H_2.500000_Temp 544.6 0.489898
VCC_H_2.500000_VDD_H_4 542 0
VCC_H_2.500000_OTA_R 753.1 0.3
VCC_H_2.500000_OTA_L 707.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0488238 0.00183232
VCC_H_3.000000_VDD_Reset 1.41479 0.00148142
VCC_H_3.000000_current_1V5_Run 0.0315981 0.00425587
VCC_H_3.000000_VDD_Run 1.18067 0.0015692
VCC_H_3.000000_VDD_2_R 530 0
VCC_H_3.000000_VDD_2_L 499 0
VCC_H_3.000000_DVDD_2 633.3 0.458258
VCC_H_3.000000_BG 530.2 0.4
VCC_H_3.000000_Temp 544.2 0.4
VCC_H_3.000000_VDD_H_4 644.1 0.3
VCC_H_3.000000_OTA_R 753.2 0.6
VCC_H_3.000000_OTA_L 707.5 0.5
