BGreg_val Voltage stddev
0 1.40592 0.00467876
1 1.39179 0.00258224
2 1.37635 0.00148142
3 1.35713 0.00148142
4 1.33628 0.0012306
5 1.31328 1.77636e-15
6 1.28766 1.33227e-15
7 1.26203 3.33067e-15
8 1.23375 0.0012032
9 1.20758 1.55431e-15
10 1.18195 3.10862e-15
11 1.15444 0.0015754
12 1.1275 1.33227e-15
13 1.10188 2.66454e-15
14 1.07577 0.00114374
15 1.04742 1.33227e-15
16 1.02039 0.00158999
