BGreg_val Voltage stddev
0 0.526626 0.0610766
1 0.50635 0.0483421
2 0.519451 0.064681
3 0.491488 0.0562645
4 0.489502 0.0578488
5 0.467752 0.042911
6 0.45478 0.0517163
7 0.434408 0.0491777
8 0.410641 0.0446397
9 0.409135 0.0418001
10 0.379859 0.0337807
11 0.371434 0.0414428
12 0.364612 0.0464841
13 0.340812 0.0380485
14 0.328448 0.0324305
15 0.316661 0.0350183
16 0.296481 0.042731
