Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0426325 0.000507215
VCC_H_1.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_1.500000_current_1V5_Run 0.035889 0.00346946
VCC_H_1.500000_VDD_Run 1.41975 0.00667481
VCC_H_1.500000_VDD_2_R 286 0.774597
VCC_H_1.500000_VDD_2_L 401.3 0.458258
VCC_H_1.500000_DVDD_2 417.8 0.4
VCC_H_1.500000_BG 423 0
VCC_H_1.500000_Temp 373.8 0.4
VCC_H_1.500000_VDD_H_4 212.4 0.489898
VCC_H_1.500000_OTA_R 569.3 0.458258
VCC_H_1.500000_OTA_L 565.1 0.538516
VCC_H_2.000000_current_1V5_Reset 0.0426549 0.000940955
VCC_H_2.000000_VDD_Reset 1.40941 0.000318707
VCC_H_2.000000_current_1V5_Run 0.0363442 0.00370086
VCC_H_2.000000_VDD_Run 1.41834 0.00487885
VCC_H_2.000000_VDD_2_R 285.1 0.830662
VCC_H_2.000000_VDD_2_L 400.3 0.458258
VCC_H_2.000000_DVDD_2 416.5 0.5
VCC_H_2.000000_BG 422 0
VCC_H_2.000000_Temp 372.8 0.4
VCC_H_2.000000_VDD_H_4 276.1 0.3
VCC_H_2.000000_OTA_R 568.7 0.458258
VCC_H_2.000000_OTA_L 564 0
VCC_H_2.500000_current_1V5_Reset 0.0427096 0.000742496
VCC_H_2.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_2.500000_current_1V5_Run 0.0360134 0.00361556
VCC_H_2.500000_VDD_Run 1.41895 0.0046747
VCC_H_2.500000_VDD_2_R 284.5 0.67082
VCC_H_2.500000_VDD_2_L 399.1 0.3
VCC_H_2.500000_DVDD_2 415.1 0.3
VCC_H_2.500000_BG 420.8 0.4
VCC_H_2.500000_Temp 371.6 0.489898
VCC_H_2.500000_VDD_H_4 341.1 0.3
VCC_H_2.500000_OTA_R 567.5 0.5
VCC_H_2.500000_OTA_L 562.1 0.3
VCC_H_3.000000_current_1V5_Reset 0.0427942 9.89995e-05
VCC_H_3.000000_VDD_Reset 1.40944 0.000448438
VCC_H_3.000000_current_1V5_Run 0.0359611 0.00363275
VCC_H_3.000000_VDD_Run 1.42033 0.00549558
VCC_H_3.000000_VDD_2_R 284 1
VCC_H_3.000000_VDD_2_L 397.8 0.4
VCC_H_3.000000_DVDD_2 413.7 0.458258
VCC_H_3.000000_BG 419 0
VCC_H_3.000000_Temp 370.2 0.4
VCC_H_3.000000_VDD_H_4 404 0
VCC_H_3.000000_OTA_R 566.4 0.489898
VCC_H_3.000000_OTA_L 560.4 0.489898
