BGreg_val Voltage stddev
0 1.41293 0.00679327
1 1.40601 0.00440066
2 1.39012 0.000960403
3 1.36847 0.00134798
4 1.34445 0.00142206
5 1.31914 0.0012032
6 1.29246 0.00160156
7 1.26645 0.00155475
8 1.23919 0.00107722
9 1.2127 0.0015692
10 1.18628 0.00152779
11 1.15921 0.00153616
12 1.13189 0.00154648
13 1.1061 0.00149418
14 1.07977 0.000960937
15 1.05181 0.00154648
16 1.025 1.55431e-15
