BGreg_val Voltage stddev
0 1.4211 0.00218283
1 1.40787 0.00159868
2 1.38974 0.00107722
3 1.37094 2.44249e-15
4 1.35159 0.000627682
5 1.3293 1.33227e-15
6 1.30483 0.0015375
7 1.27805 8.88178e-16
8 1.25213 0.000916676
9 1.22366 0.000448437
10 1.1963 0.00166316
11 1.16994 0.00223646
12 1.14275 0.00227038
13 1.11635 0.00160028
14 1.08874 0.000960938
15 1.0603 0.000448438
16 1.03349 0.00152779
