BGreg_val Voltage stddev
0 1.39006 0.000546412
1 1.37312 0.00149418
2 1.35492 1.55431e-15
3 1.33554 0.000698105
4 1.3153 0.00154648
5 1.29086 2.44249e-15
6 1.26552 0.000916676
7 1.23961 4.44089e-16
8 1.21363 0.00100223
9 1.18721 0.0015375
10 1.161 0.00199624
11 1.13471 0.00261697
12 1.10851 0.00276491
13 1.0824 0.00270583
14 1.05556 0.0036918
15 1.02894 0.00347521
16 1.00335 0.00376609
