BGreg_val Voltage stddev
0 0.751709 0.00162572
1 0.741876 0.00156232
2 0.731402 0.00151735
3 0.721856 0.0015375
4 0.711318 0.0017103
5 0.701164 0.00228749
6 0.689216 0.00197739
7 0.675667 0.00221085
8 0.661509 0.00160028
9 0.647832 0.0023264
10 0.63188 0.0032933
11 0.619645 0.00440066
12 0.604237 0.00480511
13 0.589151 0.00696273
14 0.576306 0.00749394
15 0.561924 0.00496753
16 0.546581 0.00388411
