BGreg_val Voltage stddev
0 0.733387 0.00933775
1 0.724002 0.00249987
2 0.711991 0.00197869
3 0.698634 0.00251787
4 0.685981 0.00229734
5 0.671695 0.0023755
6 0.658819 0.00282457
7 0.644212 0.00253351
8 0.630823 0.00329221
9 0.617306 0.00362619
10 0.603501 0.00392549
11 0.590656 0.00389677
12 0.576018 0.00293763
13 0.563109 0.00275543
14 0.549913 0.00567378
15 0.536075 0.00210141
16 0.522045 0.00192081
