BGreg_val Voltage stddev
0 1.0282 1.11022e-15
1 1.01539 1.33227e-15
2 1.00578 0.0318707
3 0.988164 0.00160156
4 0.973814 0.000448438
5 0.957895 0.000698105
6 0.941238 0.00114374
7 0.920738 0.00159353
8 0.901423 0.00158093
9 0.882045 0.00154648
10 0.862666 0.00221364
11 0.841781 0.00135897
12 0.823075 0.00221549
13 0.802831 0.0015375
14 0.783292 0.00159643
15 0.763305 0.00146786
16 0.742997 0.000627682
