BGreg_val Voltage stddev
0 0.75219 0.0012032
1 0.740466 0.0012032
2 0.730312 1.77636e-15
3 0.718269 0.001368
4 0.706257 0.00160124
5 0.692131 0.000868986
6 0.67823 0.00160923
7 0.66247 0.0206067
8 0.648825 0.0198868
9 0.636493 0.00145346
10 0.622175 0.00217812
11 0.60837 0.00164922
12 0.593795 0.00155475
13 0.580502 0.0021177
14 0.565672 0.0015692
15 0.551034 0.000546412
16 0.536427 0.00159868
