BGreg_val Voltage stddev
0 0.75078 0.0120524
1 0.743798 0.00232287
2 0.733484 0.0025422
3 0.723009 0.00264447
4 0.712727 0.00200009
5 0.700235 0.00202051
6 0.687198 0.00232839
7 0.672752 0.00277232
8 0.65837 0.00241491
9 0.643924 0.00258065
10 0.629895 0.00308483
11 0.616185 0.00295852
12 0.602412 0.00276491
13 0.587837 0.00241746
14 0.572879 0.00305139
15 0.55933 0.00282093
16 0.544051 0.00308483
