BGreg_val Voltage stddev
0 0.521245 0.0575759
1 0.50888 0.0493773
2 0.50398 0.0509211
3 0.483287 0.0486649
4 0.478066 0.0443847
5 0.474319 0.0526028
6 0.451545 0.0470488
7 0.439212 0.0454354
8 0.433383 0.0445971
9 0.413267 0.0374203
10 0.392671 0.0391492
11 0.383222 0.0430043
12 0.37877 0.0409258
13 0.354874 0.0440387
14 0.344528 0.0426565
15 0.315988 0.0312772
16 0.312433 0.0371021
