BGreg_val Voltage stddev
0 0.49799 0.0515444
1 0.492993 0.0526017
2 0.480212 0.0494915
3 0.477746 0.0563921
4 0.463076 0.0506241
5 0.448918 0.0518182
6 0.4428 0.0479702
7 0.42813 0.0447159
8 0.408847 0.0440136
9 0.413395 0.0408818
10 0.376527 0.0380953
11 0.365637 0.0429013
12 0.350005 0.0386952
13 0.339948 0.0426789
14 0.32422 0.0345866
15 0.303977 0.0316202
16 0.309774 0.0368075
