BGreg_val Voltage stddev
0 1.03509 0.00114374
1 1.0218 2.44249e-15
2 1.00898 1.77636e-15
3 0.992969 1.77636e-15
4 0.976953 1.22125e-15
5 0.957991 0.000868986
6 0.939092 0.0012306
7 0.919329 0.000318707
8 0.900078 1.77636e-15
9 0.880859 0
10 0.861641 1.66533e-15
11 0.842422 4.44089e-16
12 0.823171 0.000318707
13 0.803984 7.77156e-16
14 0.784157 0.00125659
15 0.762344 4.44089e-16
16 0.743125 3.33067e-16
