BGreg_val Voltage stddev
0 1.40921 0.000698105
1 1.3923 0.00150615
2 1.37414 1.77636e-15
3 1.35492 1.55431e-15
4 1.3357 1.77636e-15
5 1.31648 1.11022e-15
6 1.29243 0.00160124
7 1.26809 0.00100223
8 1.24054 0.00145346
9 1.21498 0.00201033
10 1.18641 0.00409937
11 1.16235 0.00524922
12 1.13371 0.00711671
13 1.10738 0.00444023
14 1.08141 0.00211964
15 1.05376 0.00221827
16 1.02667 0.00178227
