Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0467841 6.7483e-05
VCC_H_1.500000_VDD_Reset 1.37094 2.44249e-15
VCC_H_1.500000_current_1V5_Run 0.0317748 0.00352967
VCC_H_1.500000_VDD_Run 1.15953 4.44089e-16
VCC_H_1.500000_VDD_2_R 568.7 224.67
VCC_H_1.500000_VDD_2_L 370.4 185.2
VCC_H_1.500000_DVDD_2 412.8 206.4
VCC_H_1.500000_BG 296.4 242.01
VCC_H_1.500000_Temp 406.6 203.3
VCC_H_1.500000_VDD_H_4 299.7 99.9
VCC_H_1.500000_OTA_R 461.8 384.232
VCC_H_1.500000_OTA_L 65.7 197.1
VCC_H_2.000000_current_1V5_Reset 0.0468214 0.0018064
VCC_H_2.000000_VDD_Reset 1.37075 0.0007607
VCC_H_2.000000_current_1V5_Run 0.03124 0.00327912
VCC_H_2.000000_VDD_Run 1.15966 0.000627682
VCC_H_2.000000_VDD_2_R 518.3 0.458258
VCC_H_2.000000_VDD_2_L 462 0
VCC_H_2.000000_DVDD_2 515 0
VCC_H_2.000000_BG 493 0
VCC_H_2.000000_Temp 508 0
VCC_H_2.000000_VDD_H_4 432.1 0.3
VCC_H_2.000000_OTA_R 726.8 0.4
VCC_H_2.000000_OTA_L 656.4 0.489898
VCC_H_2.500000_current_1V5_Reset 0.0467642 0.00181294
VCC_H_2.500000_VDD_Reset 1.37055 0.00104089
VCC_H_2.500000_current_1V5_Run 0.0312947 0.00349055
VCC_H_2.500000_VDD_Run 1.16046 0.0017127
VCC_H_2.500000_VDD_2_R 518.4 0.489898
VCC_H_2.500000_VDD_2_L 461.7 0.458258
VCC_H_2.500000_DVDD_2 514.7 0.458258
VCC_H_2.500000_BG 493 0
VCC_H_2.500000_Temp 507 0
VCC_H_2.500000_VDD_H_4 534.2 0.4
VCC_H_2.500000_OTA_R 726.5 0.5
VCC_H_2.500000_OTA_L 655.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0468537 0.00158399
VCC_H_3.000000_VDD_Reset 1.37094 2.44249e-15
VCC_H_3.000000_current_1V5_Run 0.0314738 0.00366905
VCC_H_3.000000_VDD_Run 1.16049 0.00146786
VCC_H_3.000000_VDD_2_R 518 0
VCC_H_3.000000_VDD_2_L 461 0
VCC_H_3.000000_DVDD_2 514 0
VCC_H_3.000000_BG 492.3 0.458258
VCC_H_3.000000_Temp 506.8 0.4
VCC_H_3.000000_VDD_H_4 633 0
VCC_H_3.000000_OTA_R 726 0
VCC_H_3.000000_OTA_L 655 0
