timestr I2C_SuccessRate
11240541844 0.87
11247730446 0.76
11254942942 0.83
11262157920 0.87
11269336603 0.9
11276561359 0.88
11283774751 0.84
11290982839 0.84
11298195338 0.83
11305412079 0.83
11312611557 0.84
11319833928 0.87
11327041765 0.9
11334227700 0.83
11341445209 0.85
11348646726 0.87
11355863078 0.85
11363054361 0.83
11370269845 0.78
11377487710 0.82
11384701167 0.85
11391906534 0.88
11399111049 0.82
11406320598 0.87
11413529968 0.89
11420745365 0.84
11427947044 0.87
11435148447 0.85
11442341325 0.82
11449546600 0.79
11456737513 0.85
11463936903 0.84
11471140153 0.85
11478355828 0.85
11485554297 0.83
11492764366 0.79
11499959062 0.86
11507166445 0.87
11514376906 0.81
11521584746 0.93
11528811382 0.83
11536011990 0.84
11543220514 0.8
11550427148 0.87
11557625779 0.87
11564842507 0.83
11572035839 0.85
11579231299 0.79
11586440694 0.79
11593643142 0.82
11600838599 0.83
11608042756 0.84
11615255817 0.82
11622460587 0.82
11629662600 0.85
11636866752 0.9
11644080299 0.79
11651282200 0.87
11658449815 0.84
11665662524 0.85
11672873843 0.89
11680074297 0.79
11687279780 0.87
11694493666 0.87
11701678527 0.84
11708888512 0.87
11716100369 0.85
11723295852 0.89
11730497362 0.8
11737713448 0.82
11744916617 0.89
11752134752 0.85
11759336211 0.84
11766532394 0.87
11773738077 0.85
11780952233 0.8
11788155666 0.86
11795360209 0.85
11802556689 0.8
11809763370 0.85
11816961813 0.8
11824177533 0.86
11831393892 0.72
11838608362 0.92
11845824687 0.88
11853020514 0.8
11860246979 0.8
11867459301 0.8
11874673903 0.89
11881878078 0.81
11889065686 0.82
11896282740 0.8
11903501432 0.86
11910713822 0.88
11917928220 0.9
11925139223 0.88
11932343651 0.83
11939567210 0.86
11946745838 0.85
11953965517 0.88
11961163513 0.83
11968377189 0.84
11975600383 0.89
11982798666 0.87
11990027686 0.87
11997235191 0.87
12004424138 0.78
12011645829 0.88
12018863391 0.89
12026062222 0.89
12033276514 0.83
12040488056 0.78
12047710203 0.88
12054927551 0.8
12062132817 0.77
12069352371 0.82
12076559621 0.89
12083769029 0.77
12090972156 0.85
12098182666 0.83
12105405904 0.86
12112616512 0.87
12119808251 0.76
12127023513 0.86
12134231668 0.84
12141440051 0.88
12148655536 0.84
12155863815 0.79
12163091160 0.88
12170318360 0.79
12177513102 0.77
12184736687 0.84
12191953752 0.83
12199180993 0.85
12206396296 0.86
12213604841 0.83
12220818492 0.83
12228003297 0.82
12235218527 0.87
12242406048 0.85
12249583715 0.83
12256797070 0.81
12263999769 0.9
12271214180 0.86
12278395523 0.89
12285593063 0.83
12292807601 0.83
12300019361 0.84
12307215905 0.83
12314441491 0.91
12321656816 0.82
12328855902 0.87
12336065301 0.84
12343282078 0.81
12350491599 0.9
12357699991 0.87
12364899364 0.86
12372066844 0.85
12379271530 0.86
12386478838 0.84
12393697447 0.86
12400904920 0.84
12408113140 0.84
12415338759 0.84
12422561078 0.91
12429781591 0.88
12436991844 0.89
12444204147 0.85
12451429297 0.78
12458623899 0.85
12465825053 0.81
12473027238 0.84
12480233687 0.88
12487445925 0.93
12494656367 0.84
12501869448 0.83
12509058182 0.84
12516271512 0.83
12523483918 0.79
12530697503 0.86
12537884052 0.81
12545093449 0.85
12552294135 0.83
12559494209 0.83
12566695753 0.87
12573903361 0.79
12581116361 0.84
12588321600 0.84
12595541801 0.83
12602753753 0.8
12609958230 0.8
12617161838 0.86
12624349444 0.83
12631548974 0.76
12638730535 0.9
12645942903 0.88
12653154231 0.85
12660355987 0.82
12667546703 0.85
12674752701 0.77
12681977447 0.8
12689175097 0.83
12696380442 0.88
12703573700 0.83
12710783231 0.92
12717987710 0.77
12725201764 0.77
12732383054 0.89
12739595818 0.79
12746775968 0.76
12753987665 0.85
12761186686 0.82
12768409197 0.79
12775611906 0.8
12782823568 0.83
12790023294 0.85
12797167297 0.79
12804374553 0.86
12811563382 0.86
12818752146 0.78
12825941562 0.85
12833150632 0.92
12840361140 0.86
12847579256 0.87
12854760056 0.84
12861984221 0.81
12869192905 0.86
12876393468 0.81
12883579298 0.83
12890759768 0.79
12897976210 0.86
12905178818 0.86
12912391874 0.8
12919607296 0.82
12926810603 0.89
12934011514 0.82
12941211321 0.93
12948424938 0.84
12955642365 0.86
12962837507 0.81
12970035365 0.85
12977238992 0.88
12984463373 0.88
12991658892 0.82
12998878993 0.82
13006086670 0.84
13013292748 0.81
13020489411 0.81
13027687143 0.81
13034901448 0.84
13042119860 0.83
13049335235 0.83
13056558446 0.77
13063767230 0.83
13070990152 0.85
13078177598 0.84
13085375510 0.85
13092581886 0.83
13099790600 0.87
13107009012 0.86
13114203665 0.86
13121420447 0.86
13128626040 0.86
13135836839 0.78
13143048839 0.88
13150249078 0.9
13157451536 0.87
13164649327 0.82
13171859753 0.82
13179037672 0.85
13186245175 0.84
13193442849 0.83
13200650229 0.82
13207872752 0.88
13215094298 0.82
13222297665 0.89
13229522296 0.85
13236711840 0.83
13243916553 0.85
13251122360 0.86
13258318599 0.85
13265530160 0.86
13272734840 0.89
13279959815 0.9
13287145519 0.82
13294350687 0.86
13301562911 0.82
13308754993 0.85
13315946687 0.84
13323165570 0.83
13330377056 0.82
13337583817 0.8
13344788059 0.8
13351994379 0.88
13359210683 0.82
13366425971 0.85
13373626463 0.8
13380846826 0.85
13388041360 0.85
13395243839 0.81
13402458994 0.83
13409673145 0.85
13416879298 0.82
13424103787 0.83
13431299143 0.85
13438511816 0.86
13445716234 0.77
13452897914 0.88
13460115156 0.85
13467308231 0.79
13474514680 0.78
13481725147 0.85
13488934296 0.81
13496139600 0.87
13503355013 0.86
13510553585 0.88
13517766717 0.87
13524988963 0.83
13532200303 0.9
13539411903 0.89
13546622297 0.89
13553818706 0.86
13561015605 0.85
13568216991 0.88
13575406757 0.82
13582628231 0.82
13589808038 0.84
13597022659 0.82
13604250250 0.72
13611462504 0.93
13618644206 0.87
13625851361 0.88
13633056903 0.8
13640266512 0.78
13647471209 0.8
13654675839 0.76
13661888381 0.84
13669104041 0.7
13676275918 0.71
13683474383 0.75
13690686903 0.79
13697898517 0.75
13705104989 0.74
13712322300 0.87
13719531138 0.84
13726730056 0.84
13733941297 0.76
13741154576 0.79
13748385969 0.8
13755590231 0.77
13762794609 0.81
13770015159 0.81
13777215605 0.73
13784434111 0.72
13791612498 0.83
13798827838 0.79
13806043057 0.72
13813255542 0.73
13820458383 0.75
13827678383 0.74
13834892669 0.81
13842100662 0.77
13849272223 0.84
13856482898 0.81
13863692199 0.67
13870890683 0.69
13878102056 0.76
13885296821 0.81
13892518568 0.78
13899721231 0.85
13906943207 0.81
13914169145 0.76
13921377841 0.78
13928591239 0.8
13935803929 0.79
13943011230 0.76
13950220752 0.81
13957428177 0.78
13964629366 0.82
13971853447 0.73
13979070778 0.86
13986278230 0.87
13993456986 0.77
14000673387 0.82
14007892818 0.86
14015100514 0.87
14022309471 0.8
14029532598 0.79
14036750036 0.77
14043968296 0.78
14051181969 0.8
14058389600 0.76
14065597224 0.81
14072823817 0.77
14080033905 0.79
14087226348 0.8
14094449621 0.84
14101665058 0.81
14108853837 0.78
14116062513 0.74
14123266297 0.77
14130449757 0.76
14137643208 0.84
14144857069 0.73
14152045605 0.77
14159261056 0.78
14166473751 0.85
14173662210 0.76
14180870365 0.81
14188081361 0.81
14195273813 0.79
14202464841 0.72
14209679523 0.78
14216859797 0.8
14224065258 0.77
14231279445 0.84
14238475625 0.83
14245692819 0.73
14252893231 0.79
14260116686 0.78
14267323599 0.8
14274524229 0.77
14281731297 0.8
14288950145 0.82
14296142206 0.8
14303366752 0.83
14310576231 0.74
14317780078 0.73
14324992667 0.86
14332206297 0.8
14339406603 0.7
14346608610 0.85
14353824140 0.76
14361032056 0.74
14368238653 0.76
14375440077 0.77
14382647756 0.87
14389859388 0.77
14397077699 0.74
14404286611 0.77
14411493764 0.83
14418692963 0.8
14425888487 0.79
14433115912 0.8
14440317625 0.83
14447518023 0.76
14454700634 0.84
14461904152 0.86
14469116031 0.75
14476336600 0.75
14483523905 0.83
14490745335 0.76
14497954903 0.78
14505162381 0.75
14512371816 0.77
14519599209 0.72
14526794455 0.76
14534013535 0.79
14541210056 0.77
14548403713 0.75
14555623081 0.73
14562824768 0.74
14570032968 0.81
14577245216 0.77
14584441512 0.79
14591641846 0.8
14598874360 0.77
14606075386 0.78
14613282458 0.74
14620489447 0.77
14627704904 0.78
14634930149 0.77
14642149529 0.75
14649349391 0.72
14656544056 0.78
14663763816 0.82
14670966997 0.74
14678173429 0.77
14685393753 0.74
14692599691 0.78
14699825984 0.79
14707017686 0.76
14714213664 0.77
14721424182 0.79
14728636754 0.74
14735812697 0.8
14743024970 0.82
14750231968 0.82
14757428534 0.72
14764644687 0.87
14771842175 0.78
14779036601 0.83
14786216616 0.75
14793414208 0.87
14800612598 0.78
14807825204 0.78
14815016512 0.75
14822208332 0.79
14829402833 0.72
14836617194 0.8
14843822739 0.83
14851014149 0.75
14858220079 0.73
14865438061 0.73
14872643535 0.82
14879856143 0.85
14887062631 0.78
14894276446 0.78
14901488782 0.71
14908700905 0.76
14915908001 0.82
14923126364 0.73
14930323752 0.74
14937538475 0.79
14944755906 0.8
14951952057 0.8
14959157453 0.78
14966372546 0.8
14973595048 0.75
14980801599 0.81
14988007187 0.8
14995224615 0.69
15002429742 0.72
15009630814 0.71
15016852263 0.75
15024055230 0.72
15031259675 0.78
15038468816 0.71
15045660601 0.74
15052872921 0.71
15060078464 0.74
15067287730 0.74
15074481685 0.74
15081685448 0.8
15088893838 0.82
15096080382 0.82
15103295009 0.78
15110506220 0.73
15117718601 0.78
15124923079 0.72
15132133171 0.83
15139354285 0.83
15146568905 0.81
15153768334 0.69
15160987816 0.71
15168186473 0.77
15175385751 0.84
15182588296 0.8
15189796447 0.79
15196990507 0.79
15204191377 0.69
15211398449 0.79
15218620383 0.79
15225832753 0.71
15233022904 0.76
15240228360 0.74
15247444003 0.7
15254642600 0.78
15261840955 0.87
15269060210 0.8
15276274604 0.75
15283492231 0.8
15290699838 0.76
15297911535 0.69
15305135081 0.8
15312341712 0.8
15319550816 0.82
15326773361 0.73
15333989904 0.72
15341202144 0.78
15348404512 0.77
15355614262 0.74
15362825670 0.8
15370039071 0.76
15377249748 0.77
15384462306 0.75
15391657065 0.65
15398875060 0.81
15406091619 0.76
15413310921 0.7
15420503853 0.68
15427712933 0.75
15434925383 0.74
15442141837 0.77
15449339387 0.75
15456549665 0.78
15463762315 0.72
15470983666 0.75
15478197977 0.75
15485408662 0.78
15492615037 0.81
15499830383 0.83
15507048361 0.73
15514263989 0.68
15521463820 0.73
15528683298 0.77
15535887825 0.79
15543101752 0.73
15550319359 0.73
15557519257 0.79
15564735372 0.77
15571949972 0.75
15579163603 0.76
15586376600 0.74
15593577992 0.88
15600793448 0.81
15608003056 0.82
15615201288 0.69
15622412655 0.77
15629640753 0.76
15636845513 0.76
15644054061 0.76
15651276003 0.82
15658484534 0.74
15665690361 0.79
15672914571 0.77
15680107143 0.8
15687304816 0.84
15694494316 0.79
15701715902 0.77
15708912353 0.79
15716123895 0.66
15723322404 0.73
15730525993 0.74
15737724613 0.76
15744940361 0.81
15752150410 0.66
15759363961 0.76
15766581408 0.78
15773780991 0.7
15780967665 0.74
15788173208 0.68
15795379598 0.76
15802581993 0.77
15809807674 0.76
15817020816 0.8
15824230519 0.77
15831436601 0.82
15838626078 0.72
15845835569 0.78
15853041059 0.77
15860260362 0.79
15867444056 0.72
15874657331 0.77
15881863599 0.76
15889064687 0.74
15896274297 0.76
15903487724 0.8
15910686181 0.75
15917890738 0.71
15925104383 0.78
15932317057 0.81
15939525671 0.69
15946748705 0.71
15953960513 0.75
15961169712 0.74
15968377767 0.66
15975560777 0.75
15982767658 0.73
15989959761 0.75
15997170823 0.74
16004387513 0.73
16011605147 0.71
16018819957 0.71
16026024290 0.79
16033231749 0.78
16040441088 0.75
16047651235 0.72
16054856448 0.74
16062068291 0.79
16069269385 0.68
16076481910 0.7
16083690753 0.73
16090890231 0.76
16098108886 0.74
16105330073 0.8
16112534449 0.72
16119746902 0.74
16126962210 0.74
16134171603 0.77
16141380688 0.74
16148573078 0.68
16155772203 0.73
16163000600 0.75
16170197752 0.71
16177410971 0.71
16184624534 0.8
16191820838 0.74
16199014483 0.78
16206224899 0.79
16213445061 0.75
16220653514 0.79
16227858904 0.65
16235072612 0.71
16242282905 0.73
16249502664 0.74
16256717493 0.75
16263910664 0.74
16271126752 0.8
16278338362 0.71
16285548643 0.82
16292766604 0.73
16299970512 0.74
16307172991 0.79
16314364601 0.72
16321566787 0.74
16328772297 0.77
16335998666 0.71
16343210139 0.81
16350432296 0.79
16357627902 0.73
16364848535 0.74
16372043297 0.77
16379241099 0.72
16386458720 0.77
16393672078 0.74
16400880512 0.78
16408101058 0.75
16415312231 0.75
16422507130 0.75
16429731631 0.76
16436938087 0.75
16444148664 0.82
16451359905 0.71
16458569530 0.75
16465787144 0.79
16472998690 0.69
16480170515 0.75
16487363760 0.71
16494594843 0.76
16501819600 0.78
16508991079 0.67
16516171847 0.76
16523381385 0.77
16530591687 0.78
16537794017 0.78
16544987538 0.7
16552186145 0.66
16559378665 0.72
16566569978 0.78
16573781383 0.78
16580980368 0.76
16588189832 0.76
16595410846 0.76
16602621449 0.8
16609830365 0.83
16617044952 0.72
16624248446 0.75
16631455686 0.82
16638670231 0.69
16645874549 0.78
16653082601 0.72
16660288108 0.77
16667476005 0.74
16674688969 0.7
16681894514 0.74
16689108057 0.73
16696331606 0.81
16703527995 0.71
16710730297 0.74
16717939817 0.79
16725166817 0.73
16732381297 0.75
16739577603 0.76
16746800545 0.83
16753989908 0.78
16761184411 0.82
16768374058 0.82
16775574516 0.78
16782783752 0.7
16789989385 0.71
16797196220 0.78
16804406838 0.76
16811610968 0.75
16818814836 0.74
16825999448 0.76
16833197683 0.69
16840384378 0.76
16847606989 0.72
16854802446 0.79
16862009771 0.76
16869201515 0.74
16876403757 0.78
16883625210 0.74
16890832760 0.67
16898035152 0.72
16905255976 0.65
16912470514 0.82
16919677837 0.74
16926885078 0.73
16934102601 0.69
16941308664 0.74
16948526011 0.72
16955734904 0.82
16962952359 0.78
16970131850 0.76
16977343533 0.71
16984549891 0.71
16991752360 0.72
16998973839 0.74
17006191614 0.7
17013404997 0.74
17020605774 0.84
17027816358 0.78
17034998361 0.67
17042223516 0.7
17049438920 0.77
17056650513 0.77
17063857210 0.79
17071063510 0.74
17078261080 0.76
17085469447 0.68
17092681601 0.81
17099885057 0.75
17107092448 0.74
17114308145 0.82
17121519753 0.75
17128719083 0.8
17135938639 0.74
17143157144 0.75
17150354816 0.79
17157559404 0.77
17164774554 0.81
17171982053 0.74
17179200442 0.78
17186411449 0.72
17193619749 0.68
17200828550 0.83
17208037752 0.77
17215244432 0.79
17222459905 0.74
17229668365 0.78
17236864988 0.79
17244079508 0.77
17251289989 0.74
17258488520 0.78
17265704991 0.7
17272918517 0.74
17280113179 0.8
17287322296 0.66
17294527230 0.72
17301731779 0.74
17308943145 0.72
17316161800 0.83
17323379079 0.73
17330584598 0.74
17337798941 0.72
17345001371 0.77
17352210817 0.78
17359418295 0.74
17366621756 0.72
17373819435 0.73
17381031752 0.74
17388224240 0.8
17395440614 0.77
17402634146 0.74
17409843766 0.75
17417042820 0.8
17424243757 0.78
17431439211 0.78
17438659817 0.73
17445871297 0.77
17453082666 0.79
17460287724 0.77
17467502513 0.75
17474709449 0.77
17481916665 0.75
17489125839 0.75
17496347449 0.76
17503563299 0.75
17510771923 0.74
17517953395 0.75
17525172925 0.73
17532390317 0.83
17539598322 0.71
17546806607 0.77
17553998838 0.78
17561213362 0.79
17568429233 0.73
17575627755 0.75
17582834905 0.82
17590046670 0.77
17597266499 0.82
17604465919 0.71
17611679362 0.69
17618873841 0.78
17626074451 0.73
17633265058 0.69
17640480452 0.72
17647687993 0.78
17654897086 0.79
17662100363 0.75
17669296078 0.72
17676517817 0.71
17683747968 0.73
17690959565 0.81
17698172361 0.77
17705359843 0.76
17712561819 0.79
17719789209 0.78
17726992689 0.83
17734200209 0.74
17741408267 0.78
17748617697 0.81
17755823443 0.86
17763039819 0.79
17770232367 0.77
17777442208 0.72
17784644360 0.82
17791855724 0.84
17799049056 0.77
17806266668 0.79
17813456380 0.8
17820641600 0.73
17827847816 0.81
17835041139 0.69
17842250383 0.73
17849466970 0.75
17856677447 0.79
17863902607 0.74
17871125214 0.77
17878323818 0.78
17885541358 0.7
17892746209 0.85
17899950535 0.74
17907145882 0.7
17914343991 0.83
17921558223 0.8
17928781876 0.74
17935990071 0.81
17943192094 0.78
17950383797 0.76
17957581908 0.77
17964762348 0.81
17971984978 0.81
17979191145 0.8
17986396601 0.75
17993605152 0.74
18000811752 0.81
18008028973 0.79
18015234687 0.87
18022442956 0.77
18029648619 0.71
18036872911 0.68
18044079381 0.77
18051301074 0.7
18058516195 0.82
18065726757 0.77
18072940534 0.69
18080146687 0.82
18087362838 0.77
18094586008 0.76
18101788600 0.84
18108991080 0.81
18116205361 0.81
18123394055 0.79
18130595601 0.74
18137792424 0.78
18144997587 0.84
18152201909 0.78
18159422078 0.8
18166630468 0.75
18173842779 0.75
18181050686 0.72
18188254970 0.78
18195460448 0.68
18202652053 0.79
18209858284 0.77
18217071522 0.78
18224295032 0.78
18231514720 0.84
18238735362 0.82
18245935089 0.82
18253128610 0.75
18260351080 0.77
18267572446 0.8
18274796903 0.77
18282006754 0.76
18289205262 0.68
18296423775 0.79
18303625058 0.71
18310821686 0.76
18318034455 0.83
18325242144 0.78
18332454629 0.82
18339669005 0.77
18346889567 0.83
18354079151 0.74
18361302022 0.82
18368516933 0.78
18375728382 0.78
18382952534 0.8
18390168146 0.82
18397377453 0.8
18404595662 0.8
18411803234 0.71
18419019463 0.82
18426228212 0.83
18433437601 0.83
18440655839 0.76
18447882921 0.8
18455105519 0.81
18462295070 0.77
18469510383 0.85
18476729158 0.81
18483944540 0.78
18491146998 0.78
18498336768 0.79
18505549202 0.79
18512760276 0.69
18519964394 0.78
18527177838 0.76
18534379209 0.77
18541586534 0.79
18548783761 0.72
18555964665 0.73
18563172513 0.81
18570376901 0.83
18577593839 0.77
18584811600 0.76
18592014877 0.78
18599218287 0.81
18606437601 0.83
18613644363 0.78
18620839841 0.77
18628062383 0.72
18635260937 0.85
18642460817 0.79
18649677818 0.83
18656894534 0.82
18664113210 0.72
18671326687 0.85
18678540078 0.83
18685735535 0.85
18692958820 0.79
18700169448 0.88
18707374130 0.73
18714588360 0.84
18721793131 0.75
18728988378 0.71
18736183079 0.78
18743407512 0.84
18750596752 0.81
18757812970 0.79
18765016360 0.81
18772220448 0.78
18779421057 0.85
18786617405 0.84
18793832054 0.82
18801042755 0.81
18808260161 0.88
18815465972 0.84
18822667475 0.79
18829863459 0.82
18837070905 0.8
18844243457 0.79
18851453606 0.79
18858650174 0.78
18865863556 0.79
18873066686 0.82
18880279294 0.84
18887488750 0.81
18894705923 0.83
18901899330 0.78
18909114735 0.84
18916333153 0.81
18923531450 0.84
18930747383 0.78
18937958258 0.81
18945141529 0.82
18952349752 0.74
18959558080 0.84
18966769512 0.81
18973962009 0.82
18981178802 0.82
18988373517 0.79
18995567292 0.78
19002793668 0.84
19009990366 0.85
19017187600 0.78
19024403981 0.77
19031616144 0.84
19038816756 0.78
19046031409 0.7
19053233557 0.79
19060433225 0.76
19067656149 0.93
19074859658 0.84
19082063825 0.78
19089268078 0.77
19096484360 0.85
19103700381 0.8
19110913755 0.81
19118122971 0.82
19125311541 0.82
19132531359 0.84
19139744553 0.74
19146950230 0.83
19154155968 0.78
19161366686 0.75
19168570813 0.84
19175787447 0.88
19182997785 0.82
19190207143 0.8
19197417645 0.79
19204610190 0.76
19211812839 0.86
19219024294 0.84
19226238447 0.78
19233434675 0.8
19240639365 0.83
19247856832 0.79
19255063297 0.86
19262251013 0.74
19269459564 0.83
19276661988 0.8
19283881514 0.88
19291094968 0.77
19298304544 0.77
19305530837 0.79
19312737600 0.75
19319946447 0.75
19327163752 0.78
19334381225 0.82
19341573747 0.75
19348771905 0.72
19355996831 0.8
19363187230 0.73
19370397447 0.71
19377611971 0.79
19384801757 0.84
19392002231 0.73
19399210078 0.83
19406403664 0.84
19413619891 0.77
19420827210 0.73
19428032296 0.75
19435253385 0.77
19442467918 0.74
19449676540 0.82
19456903228 0.79
19464107049 0.75
19471319079 0.74
19478536601 0.7
19485741056 0.71
19492945779 0.76
19500163796 0.75
19507346512 0.77
19514550057 0.79
19521760904 0.75
19528961163 0.78
19536173446 0.75
19543384524 0.75
19550591534 0.72
19557814152 0.66
19565026851 0.83
19572228230 0.71
19579420621 0.83
19586645753 0.79
19593848250 0.74
19601064449 0.75
19608280363 0.79
19615475971 0.78
19622683231 0.77
19629907455 0.78
19637119846 0.76
19644328450 0.71
19651543817 0.81
19658761535 0.83
19665981987 0.72
19673176340 0.77
19680390891 0.73
19687594838 0.75
19694816463 0.76
19702017771 0.69
19709226600 0.79
19716405999 0.81
19723625514 0.71
19730824756 0.81
19738034082 0.65
19745246309 0.68
19752450297 0.83
19759670236 0.78
19766879752 0.82
19774096146 0.8
19781312908 0.74
19788521720 0.83
19795729752 0.82
19802943903 0.73
19810151149 0.67
19817353203 0.74
19824542663 0.78
19831748058 0.75
19838943552 0.8
19846156752 0.76
19853379502 0.71
19860586227 0.73
19867789996 0.85
19875003536 0.78
19882220697 0.74
19889427771 0.78
19896653144 0.82
19903865508 0.71
19911078752 0.83
19918300816 0.78
19925498145 0.79
19932720458 0.73
19939938045 0.75
19947133218 0.86
19954348892 0.76
19961573804 0.74
19968783452 0.79
19975998632 0.81
19983206874 0.75
19990384837 0.75
19997597614 0.7
20004806839 0.75
20012011052 0.8
20019224687 0.72
20026441710 0.65
20033652383 0.75
20040868472 0.71
20048076080 0.78
20055267843 0.71
20062494383 0.74
20069712668 0.74
20076913214 0.71
20084143602 0.74
20091345078 0.7
20098552535 0.72
20105769753 0.79
20112984466 0.81
20120198292 0.76
20127416514 0.72
20134632546 0.69
20141835840 0.78
20149035078 0.65
20156233705 0.63
20163444148 0.73
20170646301 0.72
20177847688 0.74
20185062672 0.75
20192272687 0.75
20199478667 0.76
20206675994 0.81
20213886710 0.8
20221101296 0.77
20228304054 0.76
20235526307 0.69
20242741623 0.72
20249958665 0.76
20257170016 0.7
20264383301 0.75
20271599702 0.76
20278811031 0.76
20286026395 0.82
20293235966 0.84
20300415513 0.73
20307632056 0.77
20314839449 0.75
20322037902 0.78
20329236512 0.76
20336454978 0.79
20343659400 0.74
20350859904 0.78
20358067491 0.76
20365288515 0.82
20372482812 0.76
20379704145 0.75
20386930509 0.8
20394131144 0.74
20401357690 0.78
20408570985 0.77
20415777511 0.82
20423005993 0.74
20430216535 0.73
20437432134 0.82
20444652170 0.83
20451863807 0.73
20459071318 0.81
20466288600 0.72
20473496374 0.76
20480692600 0.76
20487911206 0.74
20495122603 0.68
20502331101 0.77
20509541145 0.77
20516744955 0.76
20523956061 0.76
20531173687 0.75
20538388904 0.78
20545565449 0.76
20552763814 0.79
20559942968 0.75
20567148906 0.76
20574371333 0.7
20581583550 0.77
20588799080 0.72
20596007513 0.75
20603201313 0.73
20610412845 0.79
20617625146 0.85
20624825890 0.75
20632035297 0.73
20639255681 0.77
20646449687 0.75
20653635992 0.69
20660824903 0.69
20668037210 0.74
20675242605 0.74
20682449219 0.77
20689657356 0.72
20696871251 0.75
20704080448 0.77
20711284825 0.75
20718493834 0.76
20725705471 0.77
20732913449 0.77
20740111915 0.77
20747317388 0.81
20754519070 0.76
20761731154 0.68
20768939534 0.71
20776153094 0.73
20783380969 0.78
20790592285 0.83
20797795958 0.77
20805015060 0.73
20812218690 0.84
20819425463 0.69
20826630752 0.75
20833843208 0.77
20841037803 0.79
20848256358 0.81
20855463997 0.76
20862676142 0.8
20869886819 0.76
20877098307 0.78
20884308841 0.81
20891528381 0.8
20898743686 0.79
20905956148 0.83
20913159439 0.69
20920378774 0.78
20927596751 0.79
20934806295 0.81
20942009448 0.8
20949227754 0.76
20956434903 0.76
20963644552 0.72
20970850749 0.82
20978071374 0.79
20985270879 0.67
20992500445 0.78
20999707978 0.79
21006921477 0.81
21014143818 0.76
21021359231 0.74
21028577054 0.75
21035782664 0.77
21042995666 0.75
21050187448 0.72
21057403902 0.76
21064609154 0.74
21071809448 0.86
21079018058 0.83
21086227449 0.73
21093425148 0.75
21100632902 0.63
21107853296 0.77
21115058598 0.8
21122261144 0.78
21129478827 0.81
21136688312 0.66
21143904448 0.72
21151115840 0.83
21158317710 0.85
21165533903 0.79
21172703845 0.73
21179912903 0.73
21187118360 0.75
21194323602 0.75
21201528981 0.8
21208736687 0.82
21215954509 0.76
21223177923 0.75
21230389056 0.82
21237583751 0.74
21244795057 0.79
21251992633 0.82
21259198753 0.79
21266410221 0.86
21273633147 0.73
21280833903 0.84
21288053302 0.78
21295263694 0.79
21302474309 0.83
21309679992 0.77
21316892850 0.81
21324092664 0.82
21331295601 0.8
21338504161 0.75
21345707687 0.8
21352925436 0.76
21360137415 0.8
21367339740 0.79
21374543480 0.81
21381758959 0.78
21388954107 0.83
21396177596 0.86
21403393170 0.64
21410601666 0.78
21417817449 0.76
21425020794 0.83
21432237595 0.76
21439453871 0.85
21446675157 0.86
21453873679 0.73
21461090069 0.8
21468284448 0.71
21475484340 0.84
21482702500 0.83
21489922078 0.87
21497137055 0.82
21504369683 0.8
21511593132 0.77
21518795829 0.78
21526019666 0.81
21533237985 0.79
21540447571 0.83
21547643208 0.8
21554852904 0.84
21562051816 0.8
21569270226 0.86
21576481434 0.78
21583687209 0.78
21590909763 0.82
21598115297 0.74
21605327602 0.73
21612549029 0.79
21619773231 0.83
21626980934 0.84
21634192509 0.71
21641405729 0.79
21648616855 0.78
21655824461 0.74
21663024816 0.72
21670220598 0.72
21677442081 0.78
21684649200 0.75
21691859662 0.8
21699089078 0.78
21706292454 0.72
21713502839 0.77
21720692300 0.77
21727907960 0.83
21735111295 0.71
21742336356 0.8
21749544367 0.81
21756748594 0.81
21763941146 0.76
21771158687 0.77
21778369989 0.81
21785586993 0.76
21792804687 0.82
21800014141 0.82
21807239004 0.82
21814442360 0.79
21821631683 0.78
21828846615 0.72
21836060687 0.8
21843253061 0.81
21850480903 0.78
21857701661 0.84
21864916889 0.78
21872124607 0.82
21879338916 0.84
21886543231 0.83
21893765695 0.77
21900968231 0.78
21908170578 0.75
21915383993 0.79
21922579821 0.83
21929783941 0.74
21936993338 0.84
21944205148 0.79
21951419338 0.77
21958623666 0.81
21965840233 0.73
21973044817 0.81
21980258797 0.78
21987477817 0.79
21994692362 0.77
22001898838 0.87
22009110968 0.84
22016318508 0.75
22023523874 0.89
22030737145 0.81
22037938816 0.78
22045159203 0.8
22052346535 0.82
22059552295 0.79
22066758145 0.82
22073982629 0.77
22081194662 0.81
22088398001 0.78
22095611384 0.8
22102823296 0.76
22110023139 0.85
22117235056 0.77
22124453296 0.78
22131666208 0.81
22138888813 0.85
22146108169 0.77
22153322477 0.81
22160533881 0.78
22167750392 0.77
22174963818 0.79
22182161308 0.81
22189365697 0.79
22196579611 0.83
22203789381 0.77
22210992034 0.74
22218203665 0.79
22225413914 0.77
22232630687 0.77
22239835666 0.78
22247043991 0.8
22254256713 0.86
22261453807 0.83
22268666347 0.81
22275887816 0.8
22283096298 0.86
22290302843 0.75
22297510222 0.81
22304730669 0.79
22311934057 0.81
22319149681 0.83
22326350178 0.83
22333557296 0.8
22340780969 0.83
22347986230 0.77
22355197450 0.8
22362411758 0.83
22369621816 0.79
22376823387 0.82
22384030688 0.76
22391251450 0.8
22398464711 0.82
22405673208 0.77
22412897585 0.78
22420111177 0.82
22427312847 0.77
22434526512 0.84
