BGreg_val Voltage stddev
0 1.42626 0.00397123
1 1.41822 0.00272247
2 1.40278 0.0007607
3 1.38375 2.22045e-15
4 1.36453 8.88178e-16
5 1.34211 3.55271e-15
6 1.31857 0.00152779
7 1.29086 2.44249e-15
8 1.26514 0.000546412
9 1.23641 1.55431e-15
10 1.21331 0.040018
11 1.18215 0.00109282
12 1.15441 0.0015692
13 1.12737 0.000627682
14 1.10059 0.0015692
15 1.07183 0.00155475
16 1.04422 8.88178e-16
