BGreg_val Voltage stddev
0 0.376623 0.0310924
1 0.372043 0.0355023
2 0.36458 0.0363167
3 0.348404 0.0316343
4 0.339852 0.0354593
5 0.33841 0.0377327
6 0.322427 0.0319871
7 0.318262 0.0340211
8 0.315636 0.0359961
9 0.290043 0.0352151
10 0.291068 0.0330796
11 0.310319 0.0327731
12 0.297122 0.0355565
13 0.273547 0.0325744
14 0.264354 0.0605441
15 0.236423 0.0356676
16 0.21525 0.0322069
