Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0445752 9.94982e-05
VCC_H_1.500000_VDD_Reset 1.41594 0.000698105
VCC_H_1.500000_current_1V5_Run 0.0296007 0.00317655
VCC_H_1.500000_VDD_Run 1.20088 0.000916676
VCC_H_1.500000_VDD_2_R 497.9 0.3
VCC_H_1.500000_VDD_2_L 518.2 0.4
VCC_H_1.500000_DVDD_2 636 0
VCC_H_1.500000_BG 541.5 0.5
VCC_H_1.500000_Temp 555 0
VCC_H_1.500000_VDD_H_4 308.9 0.3
VCC_H_1.500000_OTA_R 702.8 0.4
VCC_H_1.500000_OTA_L 721 0
VCC_H_2.000000_current_1V5_Reset 0.0446075 0.00136064
VCC_H_2.000000_VDD_Reset 1.41594 0.000698105
VCC_H_2.000000_current_1V5_Run 0.0294938 0.00337016
VCC_H_2.000000_VDD_Run 1.20111 0.000448437
VCC_H_2.000000_VDD_2_R 497 0
VCC_H_2.000000_VDD_2_L 517.4 0.489898
VCC_H_2.000000_DVDD_2 635 0
VCC_H_2.000000_BG 540.9 0.3
VCC_H_2.000000_Temp 554 0
VCC_H_2.000000_VDD_H_4 401 0
VCC_H_2.000000_OTA_R 702.2 0.4
VCC_H_2.000000_OTA_L 719.8 0.4
VCC_H_2.500000_current_1V5_Reset 0.04462 0.00153449
VCC_H_2.500000_VDD_Reset 1.41588 0.000546412
VCC_H_2.500000_current_1V5_Run 0.0293943 0.0037601
VCC_H_2.500000_VDD_Run 1.20011 0.00150615
VCC_H_2.500000_VDD_2_R 496.2 0.4
VCC_H_2.500000_VDD_2_L 516.6 0.489898
VCC_H_2.500000_DVDD_2 634 0
VCC_H_2.500000_BG 540 0
VCC_H_2.500000_Temp 553.8 0.4
VCC_H_2.500000_VDD_H_4 495.2 0.4
VCC_H_2.500000_OTA_R 701.5 0.5
VCC_H_2.500000_OTA_L 719 0
VCC_H_3.000000_current_1V5_Reset 0.0446001 0.00121885
VCC_H_3.000000_VDD_Reset 1.41626 0.00114374
VCC_H_3.000000_current_1V5_Run 0.0294564 0.00361823
VCC_H_3.000000_VDD_Run 1.20021 0.00146786
VCC_H_3.000000_VDD_2_R 496 0
VCC_H_3.000000_VDD_2_L 516.4 0.489898
VCC_H_3.000000_DVDD_2 634.6 0.489898
VCC_H_3.000000_BG 540.5 0.5
VCC_H_3.000000_Temp 553.9 0.3
VCC_H_3.000000_VDD_H_4 588.3 0.458258
VCC_H_3.000000_OTA_R 702 0
VCC_H_3.000000_OTA_L 719.6 0.489898
