Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0441946 0.000816746
VCC_H_1.500000_VDD_Reset 1.41895 0.000318707
VCC_H_1.500000_current_1V5_Run 0.0380979 0.00390407
VCC_H_1.500000_VDD_Run 1.42315 0.00308898
VCC_H_1.500000_VDD_2_R 290.9 1.44568
VCC_H_1.500000_VDD_2_L 407.2 0.4
VCC_H_1.500000_DVDD_2 425.3 0.458258
VCC_H_1.500000_BG 430.4 0.489898
VCC_H_1.500000_Temp 380.1 0.3
VCC_H_1.500000_VDD_H_4 219.5 0.5
VCC_H_1.500000_OTA_R 582.1 18.9708
VCC_H_1.500000_OTA_L 575.9 0.3
VCC_H_2.000000_current_1V5_Reset 0.044426 0.000989995
VCC_H_2.000000_VDD_Reset 1.4161 0.0286836
VCC_H_2.000000_current_1V5_Run 0.0382048 0.00396218
VCC_H_2.000000_VDD_Run 1.42264 0.00336008
VCC_H_2.000000_VDD_2_R 288.4 0.8
VCC_H_2.000000_VDD_2_L 405 0
VCC_H_2.000000_DVDD_2 423.1 0.3
VCC_H_2.000000_BG 428.3 0.458258
VCC_H_2.000000_Temp 378.4 0.489898
VCC_H_2.000000_VDD_H_4 283.1 0.3
VCC_H_2.000000_OTA_R 573.5 0.5
VCC_H_2.000000_OTA_L 572.8 0.4
VCC_H_2.500000_current_1V5_Reset 0.0444284 0.000965245
VCC_H_2.500000_VDD_Reset 1.41879 0.0007607
VCC_H_2.500000_current_1V5_Run 0.0379337 0.00397503
VCC_H_2.500000_VDD_Run 1.42283 0.00313841
VCC_H_2.500000_VDD_2_R 288.3 1.18743
VCC_H_2.500000_VDD_2_L 403.2 0.4
VCC_H_2.500000_DVDD_2 421.1 0.538516
VCC_H_2.500000_BG 426.1 0.3
VCC_H_2.500000_Temp 376.2 0.4
VCC_H_2.500000_VDD_H_4 347.7 0.458258
VCC_H_2.500000_OTA_R 571.2 0.4
VCC_H_2.500000_OTA_L 570.1 0.538516
VCC_H_3.000000_current_1V5_Reset 0.0444906 0.000398024
VCC_H_3.000000_VDD_Reset 1.41895 0.000318707
VCC_H_3.000000_current_1V5_Run 0.0374039 0.00364251
VCC_H_3.000000_VDD_Run 1.42286 0.00511087
VCC_H_3.000000_VDD_2_R 288 1.09545
VCC_H_3.000000_VDD_2_L 401.3 0.458258
VCC_H_3.000000_DVDD_2 418.9 0.7
VCC_H_3.000000_BG 424 0.447214
VCC_H_3.000000_Temp 374.2 0.4
VCC_H_3.000000_VDD_H_4 410.6 0.489898
VCC_H_3.000000_OTA_R 568.9 0.3
VCC_H_3.000000_OTA_L 567.1 0.538516
