Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0442767 0
VCC_H_1.500000_VDD_Reset 1.41828 0.00132688
VCC_H_1.500000_current_1V5_Run 0.0287823 0.00347235
VCC_H_1.500000_VDD_Run 1.19313 0.00160124
VCC_H_1.500000_VDD_2_R 501.1 0.3
VCC_H_1.500000_VDD_2_L 482.3 0.458258
VCC_H_1.500000_DVDD_2 598 0
VCC_H_1.500000_BG 506 0
VCC_H_1.500000_Temp 521 0
VCC_H_1.500000_VDD_H_4 312 0
VCC_H_1.500000_OTA_R 700.5 0.5
VCC_H_1.500000_OTA_L 674.7 0.458258
VCC_H_2.000000_current_1V5_Reset 0.0440528 0.0015671
VCC_H_2.000000_VDD_Reset 1.41818 0.00138699
VCC_H_2.000000_current_1V5_Run 0.0285087 0.00314442
VCC_H_2.000000_VDD_Run 1.19419 0.0012306
VCC_H_2.000000_VDD_2_R 500.3 0.458258
VCC_H_2.000000_VDD_2_L 481 0
VCC_H_2.000000_DVDD_2 596.8 0.4
VCC_H_2.000000_BG 505.1 0.3
VCC_H_2.000000_Temp 520 0
VCC_H_2.000000_VDD_H_4 406 0
VCC_H_2.000000_OTA_R 700 0
VCC_H_2.000000_OTA_L 673.5 0.5
VCC_H_2.500000_current_1V5_Reset 0.0442966 0.00148152
VCC_H_2.500000_VDD_Reset 1.41677 0.00148142
VCC_H_2.500000_current_1V5_Run 0.0291182 0.00355642
VCC_H_2.500000_VDD_Run 1.19364 0.00152779
VCC_H_2.500000_VDD_2_R 499.8 0.4
VCC_H_2.500000_VDD_2_L 479.8 0.4
VCC_H_2.500000_DVDD_2 596 0
VCC_H_2.500000_BG 504.5 0.5
VCC_H_2.500000_Temp 519 0
VCC_H_2.500000_VDD_H_4 501.9 0.3
VCC_H_2.500000_OTA_R 699.6 0.489898
VCC_H_2.500000_OTA_L 672.7 0.458258
VCC_H_3.000000_current_1V5_Reset 0.0444036 0.00108909
VCC_H_3.000000_VDD_Reset 1.41751 0.00159643
VCC_H_3.000000_current_1V5_Run 0.028755 0.00345085
VCC_H_3.000000_VDD_Run 1.19342 0.00158093
VCC_H_3.000000_VDD_2_R 499.6 0.489898
VCC_H_3.000000_VDD_2_L 480 0
VCC_H_3.000000_DVDD_2 596.6 0.489898
VCC_H_3.000000_BG 505.1 0.3
VCC_H_3.000000_Temp 519.7 0.458258
VCC_H_3.000000_VDD_H_4 596.1 0.3
VCC_H_3.000000_OTA_R 700.1 0.3
VCC_H_3.000000_OTA_L 673.3 0.458258
