BGreg_val Voltage stddev
0 0.343087 0.0426434
1 0.349877 0.0334626
2 0.340268 0.0326777
3 0.336905 0.0377055
4 0.328192 0.0328548
5 0.321113 0.0401743
6 0.307148 0.0373954
7 0.284662 0.034938
8 0.274892 0.033054
9 0.264194 0.0324876
10 0.275917 0.0360946
11 0.278672 0.0379486
12 0.263905 0.0340072
13 0.243982 0.0349656
14 0.213168 0.0372538
15 0.186838 0.032763
16 0.167555 0.037329
