Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0443663 0.00633804
VCC_H_1.500000_VDD_Reset 1.41578 1.11022e-15
VCC_H_1.500000_current_1V5_Run 0.0288371 0.00341792
VCC_H_1.500000_VDD_Run 1.19095 0.00125659
VCC_H_1.500000_VDD_2_R 490.9 0.3
VCC_H_1.500000_VDD_2_L 485.6 0.489898
VCC_H_1.500000_DVDD_2 605.7 0.458258
VCC_H_1.500000_BG 510 0
VCC_H_1.500000_Temp 521 0
VCC_H_1.500000_VDD_H_4 308 0
VCC_H_1.500000_OTA_R 690.2 0.4
VCC_H_1.500000_OTA_L 683 0
VCC_H_2.000000_current_1V5_Reset 0.0453239 0.0012106
VCC_H_2.000000_VDD_Reset 1.41578 1.11022e-15
VCC_H_2.000000_current_1V5_Run 0.0290435 0.00376866
VCC_H_2.000000_VDD_Run 1.19127 0.000916676
VCC_H_2.000000_VDD_2_R 489.7 0.458258
VCC_H_2.000000_VDD_2_L 484.4 0.489898
VCC_H_2.000000_DVDD_2 605 0
VCC_H_2.000000_BG 509.4 0.489898
VCC_H_2.000000_Temp 520.2 0.4
VCC_H_2.000000_VDD_H_4 400.8 0.4
VCC_H_2.000000_OTA_R 689.3 0.458258
VCC_H_2.000000_OTA_L 682.2 0.4
VCC_H_2.500000_current_1V5_Reset 0.0453786 0.00141074
VCC_H_2.500000_VDD_Reset 1.41578 1.11022e-15
VCC_H_2.500000_current_1V5_Run 0.0288072 0.00367263
VCC_H_2.500000_VDD_Run 1.19019 0.00158579
VCC_H_2.500000_VDD_2_R 488.9 0.3
VCC_H_2.500000_VDD_2_L 483.1 0.3
VCC_H_2.500000_DVDD_2 604 0
VCC_H_2.500000_BG 508.6 0.489898
VCC_H_2.500000_Temp 519.8 0.4
VCC_H_2.500000_VDD_H_4 495 0
VCC_H_2.500000_OTA_R 688.9 0.3
VCC_H_2.500000_OTA_L 681.7 0.458258
VCC_H_3.000000_current_1V5_Reset 0.0453786 0.00141074
VCC_H_3.000000_VDD_Reset 1.41581 0.000318707
VCC_H_3.000000_current_1V5_Run 0.0288172 0.00391778
VCC_H_3.000000_VDD_Run 1.19025 0.0015754
VCC_H_3.000000_VDD_2_R 488.3 0.458258
VCC_H_3.000000_VDD_2_L 483 0
VCC_H_3.000000_DVDD_2 604 0
VCC_H_3.000000_BG 508.8 0.4
VCC_H_3.000000_Temp 519.7 0.458258
VCC_H_3.000000_VDD_H_4 587.9 0.3
VCC_H_3.000000_OTA_R 689.1 0.538516
VCC_H_3.000000_OTA_L 681.4 0.489898
