timestr I2C_SuccessRate
1192066254 1
1199272341 1
1206485800 1
1213710129 1
1220930265 1
1228132470 1
1235339641 1
1242545799 1
1249763557 1
1256976891 1
1264188349 1
1271383853 1
1278601037 1
1285825809 1
1293032111 1
1300238402 1
1307442481 1
1314644410 1
1321855410 1
1329053039 1
1336253041 1
1343470647 1
1350679493 1
1357898917 1
1365123406 1
1372338342 1
1379545470 1
1386757342 1
1393966734 1
1401180102 1
1408398559 1
1415606318 1
1422816878 1
1430041851 1
1437238711 1
1444456866 1
1451675625 1
1458882341 1
1466099616 1
1473319799 1
1480521113 1
1487734893 1
1494942167 1
1502132950 1
1509352885 1
1516559529 1
1523769434 1
1530967732 1
1538173319 1
1545367415 1
1552578036 1
1559775799 1
1566985191 1
1574193014 1
1581392406 1
1588603804 1
1595819268 1
1603027711 1
1610250242 1
1617467350 1
1624679323 1
1631890557 1
1639115256 1
1646315653 1
1653525037 1
1660735471 1
1667942954 1
1675160885 1
1682374186 1
1689580623 1
1696781348 1
1704003799 1
1711208624 1
1718424015 1
1725633163 1
1732857186 1
1740062955 1
1747274885 1
1754478709 1
1761690663 1
1768900795 1
1776101800 1
1783319796 1
1790525577 1
1797717511 1
1804921711 1
1812144683 1
1819352953 1
1826561366 1
1833772621 1
1840968101 1
1848179623 1
1855391102 1
1862589319 1
1869798033 1
1877009415 1
1884234407 1
1891448957 1
1898660341 1
1905856800 1
1913062635 1
1920273174 1
1927502907 1
1934718825 1
1941927168 1
1949135864 1
1956350558 1
1963555883 1
1970771014 1
1977984404 1
1985192908 1
1992408102 1
1999623275 1
2006830881 1
2014030101 1
2021235533 1
2028435256 1
2035655355 1
2042851901 1
2050057470 1
2057275628 1
2064483355 1
2071703653 1
2078910303 1
2086119710 1
2093327557 1
2100540951 1
2107736517 1
2114949960 1
2122172961 1
2129379885 1
2136592101 1
2143802864 1
2150995590 1
2158207016 1
2165410799 1
2172621317 1
2179825901 1
2187035851 1
2194232647 1
2201451016 1
2208665404 1
2215877848 1
2223090903 1
2230304166 1
2237529710 1
2244738004 1
2251944040 1
2259157317 1
2266365562 1
2273549315 1
2280764470 1
2287969643 1
2295176947 1
2302396061 1
2309606956 1
2316808472 1
2324028799 1
2331229471 1
2338442404 1
2345656895 1
2352878471 1
2360087646 1
2367297803 1
2374506855 1
2381724514 1
2388948809 1
2396152645 1
2403370885 1
2410578623 1
2417793655 1
2425013869 1
2432226800 1
2439429951 1
2446647480 1
2453863950 1
2461065499 1
2468288255 1
2475487016 1
2482714364 1
2489924257 1
2497139558 1
2504346949 1
2511563414 1
2518780254 1
2525993951 1
2533216265 1
2540435743 1
2547659710 1
2554876012 1
2562087590 1
2569308807 1
2576517199 1
2583733480 1
2590951106 1
2598161799 1
2605362165 1
2612575476 1
2619785189 1
2626981617 1
2634209320 1
2641423488 1
2648625523 1
2655842733 1
2663057479 1
2670268952 1
2677476710 1
2684688650 1
2691897015 1
2699114253 1
2706332796 1
2713551543 1
2720770016 1
2727980619 1
2735192491 1
2742399252 1
2749598037 1
2756816037 1
2764018823 1
2771220101 1
2778440717 1
2785654263 1
2792870636 1
2800087102 1
2807305342 1
2814512710 1
2821718894 1
2828927948 1
2836148016 1
2843363249 1
2850572262 1
2857784645 1
2864999166 1
2872211342 1
2879417862 1
2886648184 1
2893854319 1
2901074173 1
2908292534 1
2915497949 1
2922712889 1
2929922332 1
