BGreg_val Voltage stddev
0 1.42677 0.00245013
1 1.41226 0.000960938
2 1.39336 8.88178e-16
3 1.37449 0.00100223
4 1.35492 1.55431e-15
5 1.3325 8.88178e-16
6 1.30688 1.9984e-15
7 1.28125 0
8 1.25514 0.00114374
9 1.22798 0.00154648
10 1.20114 0.00246016
11 1.17401 0.00398734
12 1.14672 0.00297046
13 1.12077 0.00277399
14 1.09393 0.00160028
15 1.0653 0.00176492
16 1.03906 0.00156232
