Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0468363 0.000112871
VCC_H_1.500000_VDD_Reset 1.40297 8.88178e-16
VCC_H_1.500000_current_1V5_Run 0.0317797 0.00388937
VCC_H_1.500000_VDD_Run 1.19678 0.00154648
VCC_H_1.500000_VDD_2_R 500.1 0.3
VCC_H_1.500000_VDD_2_L 489 0
VCC_H_1.500000_DVDD_2 602.1 0.3
VCC_H_1.500000_BG 514 0
VCC_H_1.500000_Temp 525.7 0.458258
VCC_H_1.500000_VDD_H_4 311 0
VCC_H_1.500000_OTA_R 699.4 0.489898
VCC_H_1.500000_OTA_L 681.5 0.5
VCC_H_2.000000_current_1V5_Reset 0.0468587 0.00153449
VCC_H_2.000000_VDD_Reset 1.40294 0.000318707
VCC_H_2.000000_current_1V5_Run 0.0317524 0.00355687
VCC_H_2.000000_VDD_Run 1.19771 0.000868986
VCC_H_2.000000_VDD_2_R 499.1 0.3
VCC_H_2.000000_VDD_2_L 487.9 0.3
VCC_H_2.000000_DVDD_2 601 0
VCC_H_2.000000_BG 513 0
VCC_H_2.000000_Temp 524.9 0.3
VCC_H_2.000000_VDD_H_4 403 0
VCC_H_2.000000_OTA_R 698.9 0.3
VCC_H_2.000000_OTA_L 680 0
VCC_H_2.500000_current_1V5_Reset 0.0468338 0.00185747
VCC_H_2.500000_VDD_Reset 1.4029 0.000448437
VCC_H_2.500000_current_1V5_Run 0.032618 0.00344702
VCC_H_2.500000_VDD_Run 1.19688 0.00164704
VCC_H_2.500000_VDD_2_R 499 0
VCC_H_2.500000_VDD_2_L 487 0
VCC_H_2.500000_DVDD_2 600.1 0.3
VCC_H_2.500000_BG 512.1 0.3
VCC_H_2.500000_Temp 524 0
VCC_H_2.500000_VDD_H_4 497.4 0.489898
VCC_H_2.500000_OTA_R 698 0
VCC_H_2.500000_OTA_L 679.5 0.5
VCC_H_3.000000_current_1V5_Reset 0.0469134 0.00194372
VCC_H_3.000000_VDD_Reset 1.40287 0.000546412
VCC_H_3.000000_current_1V5_Run 0.032419 0.0035007
VCC_H_3.000000_VDD_Run 1.19662 0.00601267
VCC_H_3.000000_VDD_2_R 498.1 0.3
VCC_H_3.000000_VDD_2_L 486 0
VCC_H_3.000000_DVDD_2 599.5 0.5
VCC_H_3.000000_BG 513.5 4.5
VCC_H_3.000000_Temp 523.3 0.458258
VCC_H_3.000000_VDD_H_4 589.1 0.3
VCC_H_3.000000_OTA_R 697.6 0.489898
VCC_H_3.000000_OTA_L 678.6 0.489898
