BGreg_val Voltage stddev
0 0.482166 0.0622338
1 0.465318 0.0541846
2 0.449719 0.0499009
3 0.452249 0.0625286
4 0.443825 0.0605557
5 0.430276 0.056191
6 0.41567 0.0561778
7 0.405516 0.0534586
8 0.392319 0.0519272
9 0.381684 0.0495869
10 0.366277 0.050113
11 0.357917 0.0641067
12 0.335079 0.0437479
13 0.320056 0.0407054
14 0.310895 0.0413534
15 0.298019 0.0420279
16 0.29062 0.0435433
