Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0474009 0.00108899
VCC_H_1.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_1.500000_current_1V5_Run 0.0308718 0.00367873
VCC_H_1.500000_VDD_Run 1.17555 1.9984e-15
VCC_H_1.500000_VDD_2_R 486.5 76.5
VCC_H_1.500000_VDD_2_L 501.5 0.5
VCC_H_1.500000_DVDD_2 636.1 0.3
VCC_H_1.500000_BG 528 0
VCC_H_1.500000_Temp 555.3 0.458258
VCC_H_1.500000_VDD_H_4 326.1 0.3
VCC_H_1.500000_OTA_R 726 0
VCC_H_1.500000_OTA_L 716.1 0.538516
VCC_H_2.000000_current_1V5_Reset 0.0474756 0.0020248
VCC_H_2.000000_VDD_Reset 1.40937 6.66134e-16
VCC_H_2.000000_current_1V5_Run 0.0308992 0.00369227
VCC_H_2.000000_VDD_Run 1.17555 1.9984e-15
VCC_H_2.000000_VDD_2_R 511 0
VCC_H_2.000000_VDD_2_L 500.1 0.3
VCC_H_2.000000_DVDD_2 634.9 0.3
VCC_H_2.000000_BG 525.5 4.5
VCC_H_2.000000_Temp 554.4 0.489898
VCC_H_2.000000_VDD_H_4 425.9 0.3
VCC_H_2.000000_OTA_R 725.6 0.489898
VCC_H_2.000000_OTA_L 714.9 0.3
VCC_H_2.500000_current_1V5_Reset 0.0476795 0.000791996
VCC_H_2.500000_VDD_Reset 1.40937 6.66134e-16
VCC_H_2.500000_current_1V5_Run 0.0300559 0.00336185
VCC_H_2.500000_VDD_Run 1.17519 0.003894
VCC_H_2.500000_VDD_2_R 510.8 0.4
VCC_H_2.500000_VDD_2_L 500 0
VCC_H_2.500000_DVDD_2 634.8 0.4
VCC_H_2.500000_BG 524 6
VCC_H_2.500000_Temp 554.9 0.3
VCC_H_2.500000_VDD_H_4 526.5 0.5
VCC_H_2.500000_OTA_R 725.7 0.458258
VCC_H_2.500000_OTA_L 715.1 0.3
VCC_H_3.000000_current_1V5_Reset 0.0475577 0.00200474
VCC_H_3.000000_VDD_Reset 1.40937 6.66134e-16
VCC_H_3.000000_current_1V5_Run 0.031036 0.00396105
VCC_H_3.000000_VDD_Run 1.176 0.00547388
VCC_H_3.000000_VDD_2_R 510.6 0.489898
VCC_H_3.000000_VDD_2_L 499.5 0.5
VCC_H_3.000000_DVDD_2 634.9 0.3
VCC_H_3.000000_BG 527 0
VCC_H_3.000000_Temp 554.3 0.458258
VCC_H_3.000000_VDD_H_4 625.5 0.5
VCC_H_3.000000_OTA_R 726.1 0.538516
VCC_H_3.000000_OTA_L 714.5 0.67082
