Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0432842 2.47499e-05
VCC_H_1.500000_VDD_Reset 1.41738 0.00160156
VCC_H_1.500000_current_1V5_Run 0.0282724 0.00324691
VCC_H_1.500000_VDD_Run 1.19806 0.000546412
VCC_H_1.500000_VDD_2_R 518 0
VCC_H_1.500000_VDD_2_L 505.1 0.3
VCC_H_1.500000_DVDD_2 623 0
VCC_H_1.500000_BG 530 0
VCC_H_1.500000_Temp 545 0
VCC_H_1.500000_VDD_H_4 322 0
VCC_H_1.500000_OTA_R 730.3 0.458258
VCC_H_1.500000_OTA_L 717.4 0.489898
VCC_H_2.000000_current_1V5_Reset 0.0431872 0.000940495
VCC_H_2.000000_VDD_Reset 1.41751 0.00159643
VCC_H_2.000000_current_1V5_Run 0.0280436 0.00324107
VCC_H_2.000000_VDD_Run 1.19842 0.00111144
VCC_H_2.000000_VDD_2_R 517.1 0.3
VCC_H_2.000000_VDD_2_L 504.4 0.489898
VCC_H_2.000000_DVDD_2 622.7 0.458258
VCC_H_2.000000_BG 529.7 0.458258
VCC_H_2.000000_Temp 544.1 0.3
VCC_H_2.000000_VDD_H_4 418.1 0.3
VCC_H_2.000000_OTA_R 729.6 0.489898
VCC_H_2.000000_OTA_L 716.9 0.3
VCC_H_2.500000_current_1V5_Reset 0.0432942 0.00180418
VCC_H_2.500000_VDD_Reset 1.41709 0.0015754
VCC_H_2.500000_current_1V5_Run 0.0285634 0.00339882
VCC_H_2.500000_VDD_Run 1.19887 0.0014382
VCC_H_2.500000_VDD_2_R 516.7 0.458258
VCC_H_2.500000_VDD_2_L 503.2 0.4
VCC_H_2.500000_DVDD_2 621.6 0.489898
VCC_H_2.500000_BG 528.9 0.3
VCC_H_2.500000_Temp 544 0
VCC_H_2.500000_VDD_H_4 516.8 0.4
VCC_H_2.500000_OTA_R 729.2 0.4
VCC_H_2.500000_OTA_L 716 0.447214
VCC_H_3.000000_current_1V5_Reset 0.043334 0.00178137
VCC_H_3.000000_VDD_Reset 1.41761 0.00158579
VCC_H_3.000000_current_1V5_Run 0.0276904 0.00297163
VCC_H_3.000000_VDD_Run 1.19903 0.00150615
VCC_H_3.000000_VDD_2_R 516.1 0.3
VCC_H_3.000000_VDD_2_L 503.1 0.3
VCC_H_3.000000_DVDD_2 622 0
VCC_H_3.000000_BG 529 0
VCC_H_3.000000_Temp 544 0
VCC_H_3.000000_VDD_H_4 613 0
VCC_H_3.000000_OTA_R 729.4 0.489898
VCC_H_3.000000_OTA_L 716.1 0.3
