BGreg_val Voltage stddev
0 0.754528 0.00158999
1 0.74431 0.00195653
2 0.735309 0.00177304
3 0.725604 0.00189256
4 0.712567 0.0311162
5 0.704239 0.00235468
6 0.694341 0.00206868
7 0.681369 0.00244279
8 0.66436 0.0343291
9 0.654495 0.00239935
10 0.63928 0.0028714
11 0.62541 0.00287836
12 0.611348 0.00320377
13 0.59623 0.0034206
14 0.582777 0.00299865
15 0.567786 0.00270356
16 0.55302 0.00228188
