BGreg_val Voltage stddev
0 0.469482 0.0097709
1 0.491968 0.0435533
2 0.484665 0.0443877
3 0.475824 0.0478058
4 0.503563 0.0650168
5 0.454523 0.0468894
6 0.449751 0.0480556
7 0.427329 0.0380568
8 0.414068 0.0418394
9 0.402312 0.0396205
10 0.378193 0.0387598
11 0.367687 0.0328419
12 0.344528 0.0327544
13 0.345393 0.040729
14 0.323548 0.0353898
15 0.309486 0.0308059
16 0.306027 0.0370938
