BGreg_val Voltage stddev
0 0.333029 0.0477823
1 0.338698 0.0502607
2 0.335431 0.0525529
3 0.32563 0.0411579
4 0.324348 0.0468547
5 0.322362 0.0506246
6 0.3116 0.0421867
7 0.311087 0.0485721
8 0.302279 0.0489516
9 0.286872 0.0417202
10 0.269767 0.0518324
11 0.257884 0.0488211
12 0.236871 0.0427479
13 0.228703 0.0557141
14 0.20657 0.0514468
15 0.184564 0.0498367
16 0.171848 0.0520848
