Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.044819 0.00450448
VCC_H_1.500000_VDD_Reset 1.42219 3.77476e-15
VCC_H_1.500000_current_1V5_Run 0.0300684 0.00376639
VCC_H_1.500000_VDD_Run 1.20053 0.00128125
VCC_H_1.500000_VDD_2_R 487.7 0.458258
VCC_H_1.500000_VDD_2_L 508 0
VCC_H_1.500000_DVDD_2 623 0
VCC_H_1.500000_BG 534 0
VCC_H_1.500000_Temp 542.9 0.3
VCC_H_1.500000_VDD_H_4 301 0
VCC_H_1.500000_OTA_R 691.6 0.489898
VCC_H_1.500000_OTA_L 716.9 0.3
VCC_H_2.000000_current_1V5_Reset 0.0451349 0.00136124
VCC_H_2.000000_VDD_Reset 1.42219 3.77476e-15
VCC_H_2.000000_current_1V5_Run 0.0293545 0.00321074
VCC_H_2.000000_VDD_Run 1.20095 0.000817268
VCC_H_2.000000_VDD_2_R 486.9 0.3
VCC_H_2.000000_VDD_2_L 507.1 0.3
VCC_H_2.000000_DVDD_2 622.8 0.4
VCC_H_2.000000_BG 534 0
VCC_H_2.000000_Temp 542.2 0.4
VCC_H_2.000000_VDD_H_4 392.1 0.3
VCC_H_2.000000_OTA_R 690.7 0.458258
VCC_H_2.000000_OTA_L 716.2 0.4
VCC_H_2.500000_current_1V5_Reset 0.0451722 0.00104058
VCC_H_2.500000_VDD_Reset 1.42219 3.77476e-15
VCC_H_2.500000_current_1V5_Run 0.0298818 0.00385911
VCC_H_2.500000_VDD_Run 1.20434 0.0409136
VCC_H_2.500000_VDD_2_R 486.1 0.3
VCC_H_2.500000_VDD_2_L 506.3 0.458258
VCC_H_2.500000_DVDD_2 622 0
VCC_H_2.500000_BG 533.3 0.458258
VCC_H_2.500000_Temp 541.9 0.3
VCC_H_2.500000_VDD_H_4 484.7 0.458258
VCC_H_2.500000_OTA_R 690.3 0.458258
VCC_H_2.500000_OTA_L 715.6 0.489898
VCC_H_3.000000_current_1V5_Reset 0.045202 0.00187207
VCC_H_3.000000_VDD_Reset 1.42209 0.000546412
VCC_H_3.000000_current_1V5_Run 0.0300335 0.00362975
VCC_H_3.000000_VDD_Run 1.20011 0.00150615
VCC_H_3.000000_VDD_2_R 485.6 0.489898
VCC_H_3.000000_VDD_2_L 506 0
VCC_H_3.000000_DVDD_2 621.9 0.3
VCC_H_3.000000_BG 533.2 0.4
VCC_H_3.000000_Temp 541.8 0.4
VCC_H_3.000000_VDD_H_4 576 0
VCC_H_3.000000_OTA_R 690.5 0.5
VCC_H_3.000000_OTA_L 715.6 0.489898
