BGreg_val Voltage stddev
0 0.605583 0.0719639
1 0.589984 0.0692819
2 0.581944 0.0626535
3 0.570669 0.0655925
4 0.54956 0.0579602
5 0.545012 0.062741
6 0.539214 0.0591551
7 0.51471 0.0578352
8 0.500648 0.0546891
9 0.484985 0.0501841
10 0.47307 0.0544733
11 0.464389 0.0548511
12 0.448918 0.0512147
13 0.429667 0.0467525
14 0.413555 0.0431719
15 0.403978 0.0408402
16 0.383895 0.0391552
