BGreg_val Voltage stddev
0 0.762376 0.000318707
1 0.752734 1.44329e-15
2 0.742805 0.000960937
3 0.730312 1.77636e-15
4 0.717852 0.00100223
5 0.704687 3.33067e-16
6 0.691875 1.11022e-15
7 0.676084 0.000817268
8 0.663047 3.33067e-16
9 0.648665 0.00160124
10 0.634219 8.88178e-16
11 0.620029 0.00158579
12 0.605391 1.22125e-15
13 0.591585 0.00148142
14 0.576563 9.99201e-16
15 0.56327 0.00114374
16 0.547734 8.88178e-16
