BGreg_val Voltage stddev
0 1.43228 0.00382703
1 1.42373 0.00233103
2 1.4088 0.0012306
3 1.38791 0.00146786
4 1.36796 0.000817268
5 1.34531 2.66454e-15
6 1.31978 0.000546412
7 1.29406 1.55431e-15
8 1.26812 0.000960937
9 1.23961 4.44089e-16
10 1.21216 0.00158579
11 1.18458 0.00165698
12 1.15812 0.00158999
13 1.13003 0.00152241
14 1.10239 0.00117429
15 1.07404 0.00148142
16 1.04739 0.000318707
