Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0442792 2.47499e-05
VCC_H_1.500000_VDD_Reset 1.40297 8.88178e-16
VCC_H_1.500000_current_1V5_Run 0.0371825 0.00309535
VCC_H_1.500000_VDD_Run 1.40947 0.00650881
VCC_H_1.500000_VDD_2_R 20 1.09545
VCC_H_1.500000_VDD_2_L 369.3 123.101
VCC_H_1.500000_DVDD_2 426 0
VCC_H_1.500000_BG -7.25118e+06 2.17548e+07
VCC_H_1.500000_Temp 359.8 235.218
VCC_H_1.500000_VDD_H_4 253.1 76.9681
VCC_H_1.500000_OTA_R 599.9 0.3
VCC_H_1.500000_OTA_L 512.8 170.934
VCC_H_2.000000_current_1V5_Reset 0.0441896 0.000866245
VCC_H_2.000000_VDD_Reset 1.40297 8.88178e-16
VCC_H_2.000000_current_1V5_Run 0.0379063 0.00376254
VCC_H_2.000000_VDD_Run 1.4079 0.00253917
VCC_H_2.000000_VDD_2_R 20.5 1.28452
VCC_H_2.000000_VDD_2_L 408.1 0.3
VCC_H_2.000000_DVDD_2 423.8 0.4
VCC_H_2.000000_BG 428 0
VCC_H_2.000000_Temp 384 0
VCC_H_2.000000_VDD_H_4 293.5 0.5
VCC_H_2.000000_OTA_R 597.4 0.489898
VCC_H_2.000000_OTA_L 567 0.632456
VCC_H_2.500000_current_1V5_Reset 0.0442294 0.000950257
VCC_H_2.500000_VDD_Reset 1.40297 8.88178e-16
VCC_H_2.500000_current_1V5_Run 0.037665 0.00363257
VCC_H_2.500000_VDD_Run 1.40848 0.00187212
VCC_H_2.500000_VDD_2_R 20.7 0.781025
VCC_H_2.500000_VDD_2_L 407 0
VCC_H_2.500000_DVDD_2 422.1 0.3
VCC_H_2.500000_BG 427 0
VCC_H_2.500000_Temp 382.2 0.4
VCC_H_2.500000_VDD_H_4 361.6 0.489898
VCC_H_2.500000_OTA_R 596.4 0.489898
VCC_H_2.500000_OTA_L 565.1 0.3
VCC_H_3.000000_current_1V5_Reset 0.0444011 0.000452553
VCC_H_3.000000_VDD_Reset 1.40297 8.88178e-16
VCC_H_3.000000_current_1V5_Run 0.0366925 0.00289497
VCC_H_3.000000_VDD_Run 1.40761 0.00280616
VCC_H_3.000000_VDD_2_R 20.6 1.2
VCC_H_3.000000_VDD_2_L 405.6 0.489898
VCC_H_3.000000_DVDD_2 420.2 0.4
VCC_H_3.000000_BG 425.2 0.4
VCC_H_3.000000_Temp 381 0
VCC_H_3.000000_VDD_H_4 427.5 0.5
VCC_H_3.000000_OTA_R 595.1 0.3
VCC_H_3.000000_OTA_L 563.3 0.458258
