BGreg_val Voltage stddev
0 1.40893 0.00834068
1 1.40085 0.00425473
2 1.3859 0.00150615
3 1.36773 1.33227e-15
4 1.34864 0.000896875
5 1.32888 0.00107722
6 1.30422 0.0012032
7 1.27805 8.88178e-16
8 1.25242 1.11022e-15
9 1.22532 0.00159643
10 1.1988 0.001405
11 1.17215 0.00191224
12 1.14557 0.0015375
13 1.11856 0.0017127
14 1.09047 0.00158999
15 1.06347 0.000318707
16 1.03544 0.001405
