BGreg_val Voltage stddev
0 0.51029 0.0533658
1 0.509617 0.0534941
2 0.493954 0.053265
3 0.488124 0.0562673
4 0.474671 0.0512394
5 0.47355 0.054682
6 0.45321 0.0518224
7 0.43617 0.0415939
8 0.434888 0.0556567
9 0.402056 0.0380174
10 0.396835 0.0453463
11 0.386297 0.0498989
12 0.35449 0.0344215
13 0.349205 0.0400889
14 0.335816 0.0382092
15 0.32547 0.0410047
16 0.301478 0.0288434
