BGreg_val Voltage stddev
0 0.538317 0.0230127
1 0.542513 0.0270381
2 0.52118 0.0187337
3 0.519066 0.0269496
4 0.507535 0.0442411
5 0.510738 0.0230553
6 0.497253 0.0249725
7 0.476561 0.0205179
8 0.472941 0.0266356
9 0.460321 0.0187228
10 0.444498 0.0264325
11 0.425343 0.0254615
12 0.414869 0.0241596
13 0.396451 0.02778
14 0.384663 0.0235733
15 0.37768 0.0310326
16 0.359038 0.0213151
