BGreg_val Voltage stddev
0 0.426592 0.0329669
1 0.439981 0.0334186
2 0.413331 0.0324511
3 0.406188 0.035248
4 0.39171 0.0373086
5 0.388795 0.035321
6 0.373068 0.0369359
7 0.347379 0.0341561
8 0.349301 0.0324272
9 0.351287 0.0379406
10 0.3403 0.0342244
11 0.328384 0.0283417
12 0.308493 0.0373042
13 0.304489 0.0325612
14 0.288986 0.0381631
15 0.263361 0.0353436
16 0.244462 0.0388249
