BGreg_val Voltage stddev
0 1.3956 0.0093001
1 1.39259 0.00756806
2 1.38327 0.00343123
3 1.36524 0.00200445
4 1.34211 0.000784602
5 1.31741 0.00145346
6 1.29086 0.000784602
7 1.26469 0.00143641
8 1.23791 0.00178083
9 1.21062 0.00204474
10 1.18397 0.00173413
11 1.15787 0.00160028
12 1.13115 0.00111144
13 1.10415 0.00145346
14 1.07776 0.00159868
15 1.05056 0.000448437
16 1.02362 0.00158579
