timestr I2C_SuccessRate
9742043785 0.41
9748403631 0.34
9754756656 0.36
9761049262 0.3
9767149806 0.14
9773537873 0.34
9779840083 0.32
9786159176 0.28
9792364504 0.26
9798778478 0.4
9805049820 0.31
9811374582 0.32
9817558415 0.27
9823857574 0.34
9830143660 0.28
9836514633 0.35
9842698959 0.28
9849004020 0.37
9855271063 0.29
9861594338 0.35
9867894524 0.33
9874091330 0.28
9880418743 0.33
9886733503 0.31
9892945879 0.28
9899293656 0.28
9905647504 0.35
9911849871 0.28
9918169960 0.31
9924524951 0.33
9930839089 0.32
9937041122 0.24
9943330263 0.32
9949827351 0.42
9956159655 0.36
9962507682 0.36
9968837807 0.34
9975186869 0.31
9981576640 0.34
9987929806 0.37
9994349657 0.34
10000505492 0.25
10006843419 0.31
10013264328 0.4
10019460112 0.29
10025799022 0.3
10032140871 0.38
10038490713 0.38
10044830783 0.3
10051143959 0.32
10057435960 0.37
10063700241 0.32
10070023504 0.31
10076431026 0.34
10082795921 0.34
10089177871 0.33
10095589960 0.36
10101911204 0.32
10108314776 0.37
10114689991 0.38
10120993116 0.32
10127372676 0.34
10133656942 0.29
10139821820 0.3
10146102872 0.31
10152544807 0.37
10158946777 0.36
10165222174 0.28
10171696873 0.38
10178012805 0.33
10184358723 0.3
10190775253 0.33
10197141240 0.36
10203556351 0.38
10209790869 0.31
10216123345 0.3
10222535178 0.37
10228745741 0.26
10235085781 0.28
10241478087 0.36
10247806417 0.33
10254064787 0.28
10260417174 0.32
10266732634 0.32
10273028719 0.29
10279313656 0.28
10285522935 0.25
10291812429 0.28
10298255800 0.37
10304559722 0.36
10310875339 0.41
10317126656 0.31
10323446872 0.35
10329678183 0.23
10335947176 0.3
10342360041 0.4
10348724654 0.33
10355074565 0.28
10361490416 0.39
10367789111 0.33
10374037717 0.28
10380511356 0.39
10386809961 0.34
10393049270 0.32
10399364506 0.32
10405654111 0.34
10411983967 0.35
10418196503 0.26
10424502417 0.3
10430778568 0.28
10437044424 0.25
10443359655 0.35
10449772267 0.38
10456077417 0.32
10462398656 0.31
10468655024 0.29
10474973943 0.34
10481273659 0.33
10487478426 0.27
10493723248 0.25
10499953569 0.28
10506315417 0.35
10512617709 0.33
10518999808 0.38
10525256734 0.28
10531529824 0.27
10537790111 0.3
10544167632 0.32
10550420960 0.28
10556721334 0.32
10562938411 0.27
10569364040 0.4
10575738502 0.34
10582123267 0.34
10588392341 0.28
10594764112 0.36
10601197808 0.37
10607531871 0.29
10613855958 0.33
10620141111 0.32
10626423279 0.29
10632680638 0.28
10638917243 0.33
10645184417 0.3
10651503416 0.37
10657733873 0.29
10664126569 0.39
10670431802 0.31
10676611152 0.18
10682973172 0.36
10689370654 0.38
10695649643 0.27
10702012263 0.36
10708397352 0.34
10714727317 0.36
10721084719 0.33
10727289481 0.24
10733605656 0.34
10739844935 0.25
10746120135 0.26
10752482023 0.38
10758847845 0.37
10765230804 0.4
10771631241 0.34
10777930240 0.28
10784141809 0.25
10790533654 0.37
10796977658 0.4
10803219958 0.28
10809534330 0.28
10815870430 0.35
10822273874 0.34
10828489987 0.28
10834825618 0.33
10841151240 0.34
10847416354 0.29
10853653939 0.33
10859973718 0.35
10866311937 0.34
10872574656 0.28
10878858569 0.32
10885308879 0.41
10891618704 0.33
10897900264 0.33
10904151732 0.22
10910432776 0.29
10916873024 0.44
10923196958 0.28
10929642815 0.39
10935874800 0.28
10942177960 0.34
10948511262 0.34
10954970172 0.42
10961349948 0.38
10967654504 0.35
10973907807 0.31
10980291503 0.34
10986651565 0.33
10992881173 0.27
10999091264 0.27
11005409809 0.31
11011903266 0.4
11018220624 0.32
11024511163 0.26
11030792568 0.26
11037271127 0.42
11043620959 0.33
11050208504 0.45
11056583480 0.36
11062992503 0.34
11069364570 0.34
11075741638 0.35
11082047634 0.28
11088284112 0.28
11094748656 0.4
11101138513 0.37
11107352112 0.35
11113743655 0.33
11120182637 0.42
11126521959 0.34
11132908022 0.34
11139232839 0.35
11145474111 0.27
11151902807 0.39
11158042494 0.25
11164443337 0.4
11170701631 0.28
11176991024 0.33
11183302179 0.29
11189672001 0.38
11195980570 0.34
11202256482 0.3
11208606362 0.36
11214967415 0.35
11221352417 0.37
11227723911 0.38
11234161721 0.4
11240470884 0.28
11246912587 0.37
11253152812 0.33
11259578178 0.38
11265970175 0.35
11272228875 0.29
11278586812 0.31
11284837504 0.3
11291302096 0.4
11297631790 0.35
11303971263 0.27
11310313049 0.29
11316642807 0.27
11322921117 0.3
11329271201 0.33
11335549514 0.31
11341750118 0.29
11348122103 0.36
11354405279 0.27
11360754970 0.32
11367033426 0.33
11373448252 0.32
11379896111 0.37
11386102808 0.22
11392346112 0.27
11398762873 0.38
11405033784 0.33
11411241265 0.29
11417490020 0.28
11423785807 0.27
11430179869 0.37
11436514721 0.29
11442820052 0.36
11449167183 0.36
11455517959 0.31
11461896178 0.33
11468281949 0.35
11474635959 0.34
11480782665 0.28
11487150504 0.39
11493661176 0.39
11500066418 0.39
11506488981 0.41
11512800481 0.29
11519046109 0.3
11525318722 0.27
11531620503 0.31
11537923567 0.35
11544150110 0.26
11550395721 0.27
11556663656 0.29
11563072613 0.38
11569344734 0.26
11575604940 0.27
11581872938 0.28
11588213710 0.3
11594376935 0.26
11600651111 0.29
11606924414 0.3
11613102656 0.24
11619437023 0.35
11625912896 0.37
11632317407 0.35
11638716633 0.38
11645171111 0.4
11651500140 0.29
11657885720 0.35
11664290090 0.36
11670575934 0.33
11676956112 0.37
11683313026 0.37
11689651076 0.32
11695915807 0.31
11702256240 0.36
11708533570 0.35
11714916806 0.32
11721238655 0.3
11727541996 0.33
11733826265 0.28
11740130967 0.3
11746421186 0.3
11752662733 0.26
11759063272 0.37
11765456263 0.32
11771821074 0.37
11778295772 0.37
11784610807 0.31
11791017567 0.39
11797287114 0.31
11803550729 0.28
11809756812 0.28
11816205481 0.35
11822647934 0.37
11828913218 0.27
11835168416 0.3
11841462568 0.31
11847679795 0.25
11854040719 0.34
11860282806 0.28
11866603090 0.3
11872882411 0.31
11879233113 0.32
11885669023 0.4
11891938240 0.38
11898297346 0.35
11904704632 0.35
11910967633 0.28
11917355480 0.37
11923643863 0.32
11929968960 0.32
11936301481 0.3
11942681655 0.38
11948937158 0.31
11955298134 0.33
11961779501 0.38
11968053807 0.31
11974213105 0.29
11980504112 0.28
11986874655 0.36
11993245664 0.35
11999587650 0.37
12005910100 0.3
12012168263 0.26
12018594104 0.33
12024808022 0.24
12031098264 0.33
12037364657 0.24
12043728723 0.34
12050107655 0.31
12056508655 0.35
12062894089 0.35
12069251872 0.33
12075574635 0.31
12081704264 0.22
12088088448 0.38
12094320632 0.32
12100766570 0.37
12107045943 0.29
12113273652 0.27
12119489187 0.29
12125828098 0.34
12132323250 0.41
12138713220 0.35
12145130188 0.36
12151440238 0.28
12157779656 0.37
12164068960 0.26
12170303370 0.32
12176639250 0.33
12182940458 0.3
12189218655 0.31
12195489935 0.33
12201749190 0.3
12208156654 0.38
12214406876 0.3
12220832351 0.39
12227212344 0.42
12233519315 0.34
12239776468 0.3
12246001472 0.31
12252315806 0.31
12258627812 0.32
12265072622 0.31
12271319970 0.26
12277760420 0.41
12284249090 0.39
12290622091 0.39
12296907157 0.3
12303268351 0.31
12309833723 0.48
12316166528 0.36
12322545568 0.32
12328742717 0.2
12335129507 0.36
12341560330 0.38
12347874963 0.3
12354285805 0.38
12360730871 0.45
12367055795 0.26
12373373653 0.35
12379667567 0.29
12386123031 0.35
12392490871 0.37
12398761700 0.34
12405053807 0.35
12411484239 0.42
12417712836 0.27
12424008282 0.31
12430288380 0.26
12436531133 0.29
12442848909 0.3
12449247569 0.4
12455449350 0.28
12461759243 0.35
12468088417 0.33
12474389502 0.3
12480795480 0.36
12487068585 0.28
12493469566 0.35
12499831478 0.38
12506347834 0.44
12512518169 0.22
12518815277 0.29
12525144467 0.33
12531454959 0.3
12537725269 0.3
12544013024 0.26
12550304233 0.27
12556658324 0.33
12563087337 0.4
12569406807 0.34
12575718644 0.34
12582111928 0.33
12588419785 0.25
12594714464 0.23
12600985721 0.37
12607211941 0.29
12613486871 0.27
12619733503 0.29
12626083575 0.31
12632504565 0.38
12638863110 0.33
12645118966 0.29
12651576874 0.44
12657844534 0.34
12664094024 0.23
12670428927 0.35
12676814515 0.29
12683101777 0.26
12689527504 0.42
12695896725 0.32
12702325337 0.38
12708635112 0.3
12714928351 0.31
12721311262 0.38
12727710987 0.39
12734038053 0.33
12740336034 0.32
12746597351 0.29
12752823807 0.28
12759163807 0.31
12765530096 0.33
12771850906 0.34
12778151655 0.31
12784433650 0.26
12790776109 0.36
12797137720 0.34
12803490140 0.35
12809698787 0.29
12815923503 0.29
12822319267 0.37
12828774808 0.38
12835100351 0.26
12841503122 0.39
12847649514 0.28
12853965782 0.31
12860305095 0.35
12866676699 0.31
12872970969 0.31
12879334631 0.38
12885704567 0.38
12892076416 0.36
12898337584 0.26
12904725870 0.34
12910994965 0.35
12917337634 0.33
12923666641 0.35
12930157272 0.46
12936415569 0.27
12942732171 0.3
12949063710 0.31
12955387719 0.32
12961669176 0.29
12967915655 0.25
12974391185 0.39
12980679091 0.31
12986993478 0.36
12993263704 0.26
12999539024 0.29
13005881847 0.4
13012182030 0.28
13018571111 0.37
13024913936 0.29
13031345513 0.4
13037660264 0.31
13044092077 0.32
13050456242 0.36
13056832194 0.38
13063224102 0.34
13069617112 0.37
13076052499 0.37
13082359648 0.31
13088655327 0.26
13095060570 0.36
13101517111 0.37
13107873264 0.29
13114291113 0.37
13120744633 0.46
13127067633 0.34
13133430705 0.37
13139707691 0.3
13146034418 0.31
13152483808 0.37
13158864238 0.37
13165162182 0.32
13171484632 0.34
13177808806 0.35
