BGreg_val Voltage stddev
0 0.67192 0.0275836
1 0.666891 0.0312202
2 0.652156 0.026557
3 0.650683 0.0309297
4 0.642867 0.0259374
5 0.638639 0.0347234
6 0.620573 0.0252524
7 0.618139 0.0343496
8 0.601899 0.0299114
9 0.602316 0.0351992
10 0.60017 0.0293244
11 0.594628 0.028723
12 0.58188 0.0318971
13 0.562693 0.025545
14 0.534858 0.0353883
15 0.51407 0.0273243
16 0.490302 0.0379358
