BGreg_val Voltage stddev
0 1.01488 0.00117429
1 0.999503 0.000627682
2 0.986338 0.000817268
3 0.970579 0.000318707
4 0.952417 0.00151735
5 0.934704 0.00125659
6 0.915741 0.00142494
7 0.896907 0.000318707
8 0.877528 0.00186333
9 0.858694 0.00133459
10 0.839731 0.00211115
11 0.82048 0.00138699
12 0.801358 0.00214298
13 0.782203 0.00128125
14 0.763433 0.00151735
15 0.743061 0.000448437
16 0.723906 6.66134e-16
