Param val stddev
VCC_H_1.500000_current_1V5_Reset 0.0444284 0.000965245
VCC_H_1.500000_VDD_Reset 1.41559 0.0007607
VCC_H_1.500000_current_1V5_Run 0.0304489 0.00349752
VCC_H_1.500000_VDD_Run 1.21559 0.00160156
VCC_H_1.500000_VDD_2_R 517 0
VCC_H_1.500000_VDD_2_L 510.6 0.489898
VCC_H_1.500000_DVDD_2 617 0
VCC_H_1.500000_BG 532.6 0.489898
VCC_H_1.500000_Temp 545.7 0.458258
VCC_H_1.500000_VDD_H_4 312 0
VCC_H_1.500000_OTA_R 725 0
VCC_H_1.500000_OTA_L 716.6 0.489898
VCC_H_2.000000_current_1V5_Reset 0.0444434 0.00106005
VCC_H_2.000000_VDD_Reset 1.41556 0.000817268
VCC_H_2.000000_current_1V5_Run 0.0296753 0.00307168
VCC_H_2.000000_VDD_Run 1.21623 0.00146786
VCC_H_2.000000_VDD_2_R 517 0
VCC_H_2.000000_VDD_2_L 510.4 0.489898
VCC_H_2.000000_DVDD_2 617 0
VCC_H_2.000000_BG 532.1 0.3
VCC_H_2.000000_Temp 545.6 0.489898
VCC_H_2.000000_VDD_H_4 406 0
VCC_H_2.000000_OTA_R 725.4 0.489898
VCC_H_2.000000_OTA_L 716.8 0.4
VCC_H_2.500000_current_1V5_Reset 0.0446249 0.00148499
VCC_H_2.500000_VDD_Reset 1.41524 0.0012032
VCC_H_2.500000_current_1V5_Run 0.0300261 0.00376458
VCC_H_2.500000_VDD_Run 1.21562 0.00160124
VCC_H_2.500000_VDD_2_R 517 0
VCC_H_2.500000_VDD_2_L 510.2 0.4
VCC_H_2.500000_DVDD_2 617 0
VCC_H_2.500000_BG 532 0
VCC_H_2.500000_Temp 545.8 0.4
VCC_H_2.500000_VDD_H_4 501.7 0.458258
VCC_H_2.500000_OTA_R 725.2 0.4
VCC_H_2.500000_OTA_L 716.9 0.3
VCC_H_3.000000_current_1V5_Reset 0.0445653 0.00146262
VCC_H_3.000000_VDD_Reset 1.41517 0.00125659
VCC_H_3.000000_current_1V5_Run 0.0301106 0.00350464
VCC_H_3.000000_VDD_Run 1.21716 0.000318707
VCC_H_3.000000_VDD_2_R 507.8 0.4
VCC_H_3.000000_VDD_2_L 498.7 0.458258
VCC_H_3.000000_DVDD_2 605.6 0.489898
VCC_H_3.000000_BG 523 0
VCC_H_3.000000_Temp 536 0
VCC_H_3.000000_VDD_H_4 596.2 0.4
VCC_H_3.000000_OTA_R 715 0
VCC_H_3.000000_OTA_L 702.9 0.3
